time_epoch_s,time_local,t_elapsed_s,meas1_raw_dBm,meas2_raw_dBm,meas3_raw_dBm,meas1_corr_dBm,meas2_corr_dBm,meas3_corr_dBm,sim_ref_W,sim_ref_dBm,sim_fwd_W,sim_fwd_dBm,sim_tx_W,sim_tx_dBm
1760693358.926822,2025-10-17 11:29:18,166.922673,-62.2272654,-67.1371369,-62.2423786,-62.2272654,-67.1371369,-62.2423786,0.0008494558125781727,-0.7085920755725148,0.0,,3.7753591670141005e-05,-14.230417256686138
1760693358.933820,2025-10-17 11:29:18,166.929671,-62.2272654,-67.1371369,-62.2170924,-62.2272654,-67.1371369,-62.2170924,0.00084339675763716,-0.7396807292394953,0.0,,3.748430033942934e-05,-14.261505910353122
1760693358.948819,2025-10-17 11:29:18,166.944670,-62.2272654,-67.115815,-62.2170924,-62.2272654,-67.115815,-62.2170924,0.0008305305024702759,-0.8064441280769401,0.0,,3.6912466776456715e-05,-14.328269309190567
1760693358.980336,2025-10-17 11:29:18,166.976186,-62.1772239,-67.115815,-62.2170924,-62.1772239,-67.115815,-62.2170924,0.0008040198995942806,-0.9473320227513291,0.0,,3.573421775974581e-05,-14.469157203864953
1760693358.986337,2025-10-17 11:29:18,166.982188,-62.1772239,-67.115815,-62.1829324,-62.1772239,-67.115815,-62.1829324,0.0007991009223201607,-0.9739836807164259,0.0,,3.5515596547562706e-05,-14.495808861830056
1760693358.999346,2025-10-17 11:29:18,166.995197,-62.1772239,-67.7618234,-62.1829324,-62.1772239,-67.7618234,-62.1829324,0.0007885219235611463,-1.031862273201554,0.0,,3.5045418824939845e-05,-14.553687454315181
1760693359.030849,2025-10-17 11:29:19,167.026699,-62.1728919,-67.7618234,-62.1829324,-62.1728919,-67.7618234,-62.1829324,0.0007633633808764676,-1.1726867732473423,0.0,,3.3927261372287456e-05,-14.69451195436097
1760693359.036850,2025-10-17 11:29:19,167.032701,-62.1728919,-67.7618234,-62.2252747,-62.1728919,-67.7618234,-62.2252747,0.000758692768839179,-1.1993405521128295,0.0,,3.371967861507463e-05,-14.72116573322645
1760693359.048846,2025-10-17 11:29:19,167.044697,-62.1728919,-66.9408286,-62.2252747,-62.1728919,-66.9408286,-62.2252747,0.0007494288172113588,-1.2526961132861523,0.0,,3.3307947431615954e-05,-14.774521294399776
1760693359.082365,2025-10-17 11:29:19,167.078215,-62.2197749,-66.9408286,-62.2252747,-62.2197749,-66.9408286,-62.2252747,0.000724000705331275,-1.4026101070709132,0.0,,3.217780912583445e-05,-14.92443528818454
1760693359.088363,2025-10-17 11:29:19,167.084213,-62.2197749,-66.9408286,-62.2345521,-62.2197749,-66.9408286,-62.2345521,0.0007195735679920894,-1.4292479791961021,0.0,,3.198104746631508e-05,-14.951073160309733
1760693359.119367,2025-10-17 11:29:19,167.115218,-62.2197749,-67.1202082,-62.2345521,-62.2197749,-67.1202082,-62.2345521,0.000696974798210361,-1.5678292519618182,0.0,,3.097665769823827e-05,-15.089654433075445
1760693359.126880,2025-10-17 11:29:19,167.122731,-62.1983614,-67.1202082,-62.2597911,-62.1983614,-67.1202082,-62.2597911,0.0006916387597233657,-1.6012067667298346,0.0,,3.0739500432149595e-05,-15.123031947843451
1760693359.170889,2025-10-17 11:29:19,167.166739,-62.1983614,-67.2422433,-62.2597911,-62.1983614,-67.2422433,-62.2597911,0.0006609099888664664,-1.7985768423669057,0.0,,2.9373777282954063e-05,-15.320402023480533
1760693359.177395,2025-10-17 11:29:19,167.173246,-62.188785,-67.2422433,-62.2597911,-62.188785,-67.2422433,-62.2597911,0.0006565267281286909,-1.8274758847394992,0.0,,2.9178965694608485e-05,-15.349301065853126
1760693359.181396,2025-10-17 11:29:19,167.177247,-62.188785,-67.2422433,-62.2645081,-62.188785,-67.2422433,-62.2645081,0.0006538477203501702,-1.8452338609818462,0.0,,2.905989868222979e-05,-15.36705904209547
1760693359.220396,2025-10-17 11:29:19,167.216246,-62.188785,-67.2747529,-62.2645081,-62.188785,-67.2747529,-62.2645081,0.0006280711848424814,-2.0199113105217705,0.0,,2.791427488188807e-05,-15.54173649163539
1760693359.226901,2025-10-17 11:29:19,167.222752,-62.206195,-67.2747529,-62.2493487,-62.206195,-67.2747529,-62.2493487,0.0006239063258376878,-2.0488061099974786,0.0,,2.7729170037230574e-05,-15.570631291111106
1760693359.268915,2025-10-17 11:29:19,167.264766,-62.206195,-67.1052329,-62.2493487,-62.206195,-67.1052329,-62.2493487,0.0005974293914782759,-2.237134154064158,0.0,,2.655241739903449e-05,-15.758959335177778
1760693359.272913,2025-10-17 11:29:19,167.268764,-62.1854224,-67.1052329,-62.2767266,-62.1854224,-67.1052329,-62.2767266,0.0005949931314100634,-2.2548804773014908,0.0,,2.6444139173780596e-05,-15.776705658415118
1760693359.318419,2025-10-17 11:29:19,167.314270,-62.1694602,-67.0695394,-62.2781445,-62.1694602,-67.0695394,-62.2781445,0.0005676695587843035,-2.45904394142503,0.0,,2.5229758168191272e-05,-15.98086912253865
1760693359.368936,2025-10-17 11:29:19,167.364786,-62.1694602,-66.6035619,-62.2781445,-62.1694602,-66.6035619,-62.2781445,0.00053876778419271,-2.685983809624716,0.0,,2.394523485300934e-05,-16.207808990738343
1760693359.379447,2025-10-17 11:29:19,167.375298,-62.1403987,-66.6035619,-62.265294,-62.1403987,-66.6035619,-62.265294,0.0005330010686016317,-2.7327192026549767,0.0,,2.368893638229475e-05,-16.254544383768597
1760693359.416446,2025-10-17 11:29:19,167.412296,-62.1403987,-67.5218789,-62.265294,-62.1403987,-67.5218789,-62.265294,0.0005130563762023615,-2.8983491066135016,0.0,,2.2802505608993847e-05,-16.42017428772712
1760693359.421445,2025-10-17 11:29:19,167.417296,-62.1343799,-67.5218789,-62.2795424,-62.1343799,-67.5218789,-62.2795424,0.0005104408349573987,-2.9205458960178916,0.0,,2.2686259331439945e-05,-16.44237107713152
1760693359.462965,2025-10-17 11:29:19,167.458815,-62.1320514,-67.6151908,-62.2795424,-62.1320514,-67.6151908,-62.2795424,0.000489031531970473,-3.106631373604664,0.0,,2.1734734754243253e-05,-16.628456554718284
1760693359.467964,2025-10-17 11:29:19,167.463815,-62.1320514,-67.6151908,-62.2647155,-62.1320514,-67.6151908,-62.2647155,0.00048653823095555135,-3.128830282821937,0.0,,2.1623921375802283e-05,-16.650655463935564
1760693359.509473,2025-10-17 11:29:19,167.505324,-62.1320514,-67.3755409,-62.2647155,-62.1320514,-67.3755409,-62.2647155,9.365280270745057,39.71520778851317,10.000000000000002,40.0,0.0004624282742967794,-3.3495561966610907
1760693359.510474,2025-10-17 11:29:19,167.506325,-62.0986634,-67.3755409,-62.2647155,-62.0986634,-67.3755409,-62.2647155,9.353735380411035,39.70985079443249,10.000000000000002,40.0,0.00047969430626523563,-3.1903543636475646
1760693359.535474,2025-10-17 11:29:19,167.531324,-62.0986634,-67.3755409,-62.269115,-62.0986634,-67.3755409,-62.269115,9.06782938863532,39.57503340273262,10.000000000000002,40.0,0.00101329700839409,0.05736760464652235
1760693359.548983,2025-10-17 11:29:19,167.544833,-62.0986634,-66.7660758,-62.269115,-62.0986634,-66.7660758,-62.269115,8.917117233081946,39.502244763363684,10.000000000000002,40.0,0.0013786423973715844,1.3945163021605076
1760693359.560989,2025-10-17 11:29:19,167.556840,-62.1070497,-66.7660758,-62.269115,-62.1070497,-66.7660758,-62.269115,8.78514318820333,39.43748844412964,10.000000000000002,40.0,0.0017477446053922516,2.424779703049829
1760693359.590509,2025-10-17 11:29:19,167.586359,-62.1070497,-66.7660758,-62.2713491,-62.1070497,-66.7660758,-62.2713491,8.466799185678706,39.277192593599544,10.000000000000002,40.0,0.0028336375140949562,4.5234429344248
1760693359.602507,2025-10-17 11:29:19,167.598358,-62.1070497,-68.3932646,-62.2713491,-62.1070497,-68.3932646,-62.2713491,8.340999335445057,39.21218086593277,10.000000000000002,40.0,0.003341555457190714,5.239486731664456
1760693359.615506,2025-10-17 11:29:19,167.611357,-62.0759599,-68.3932646,-62.2713491,-62.0759599,-68.3932646,-62.2713491,8.20660076196325,39.14163306203342,10.000000000000002,40.0,0.003935227993462205,5.94969898940105
1760693359.635510,2025-10-17 11:29:19,167.631361,-62.0759599,-68.3932646,-62.3006122,-62.0759599,-68.3932646,-62.3006122,8.00325318411208,39.032665560822025,10.000000000000002,40.0,0.004936558372962865,6.934242767508003
1760693359.649507,2025-10-17 11:29:19,167.645357,-62.0759599,-71.1968556,-62.3006122,-62.0759599,-71.1968556,-62.3006122,7.863925275589499,38.95639378100614,10.000000000000002,40.0,0.0056964496718267645,7.5560426473779465
1760693359.677526,2025-10-17 11:29:19,167.673377,-62.0281365,-71.1968556,-62.3006122,-62.0281365,-71.1968556,-62.3006122,7.590626824267657,38.80277640859934,10.000000000000002,40.0,0.007368272763146409,8.673656944603344
1760693359.686528,2025-10-17 11:29:19,167.682379,-62.0281365,-71.1968556,-62.2970716,-62.0281365,-71.1968556,-62.2970716,7.505089230253124,38.75355860067121,10.000000000000002,40.0,0.00794247174287527,8.999556784019017
1760693359.699524,2025-10-17 11:29:19,167.695375,-62.0281365,-69.2020083,-62.2970716,-62.0281365,-69.2020083,-62.2970716,7.3830133698762115,38.682336548857194,10.000000000000002,40.0,0.008805366099795937,9.447474172954472
1760693359.729527,2025-10-17 11:29:19,167.725377,-62.0198608,-69.2020083,-62.2970716,-62.0198608,-69.2020083,-62.2970716,7.106837616114738,38.516763923762966,10.000000000000002,40.0,0.010952234006633414,10.395027144086143
1760693359.736528,2025-10-17 11:29:19,167.732378,-62.0198608,-69.2020083,-62.3120812,-62.0198608,-69.2020083,-62.3120812,7.044122372311789,38.478268920365956,10.000000000000002,40.0,0.011478593817721783,10.598886881831127
1760693359.762042,2025-10-17 11:29:19,167.757892,-62.0198608,-69.3818795,-62.3120812,-62.0198608,-69.3818795,-62.3120812,6.818729268119176,38.33703447491702,10.000000000000002,40.0,0.013493769321464876,11.30133281536542
1760693359.774042,2025-10-17 11:29:19,167.769892,-62.0060686,-69.3818795,-62.3120812,-62.0060686,-69.3818795,-62.3120812,6.715344234991391,38.2706827992736,10.000000000000002,40.0,0.014484597567728713,11.60906433503008
1760693359.777546,2025-10-17 11:29:19,167.773397,-62.0060686,-69.3818795,-62.3031265,-62.0060686,-69.3818795,-62.3031265,6.685482398722689,38.25132749749789,10.000000000000002,40.0,0.014778779816586157,11.696385787950152
1760693359.822547,2025-10-17 11:29:19,167.818398,-62.0060686,-69.0258971,-62.3031265,-62.0060686,-69.0258971,-62.3031265,6.308634600388304,37.999353735574026,10.000000000000002,40.0,0.01881119488724564,12.744163828154303
1760693359.828547,2025-10-17 11:29:19,167.824398,-62.0241863,-69.0258971,-62.3031265,-62.0241863,-69.0258971,-62.3031265,6.260348098434378,37.96598482256137,10.000000000000002,40.0,0.019372257197160778,12.87180226354586
1760693359.832549,2025-10-17 11:29:19,167.828399,-62.0241863,-69.0258971,-62.3185066,-62.0241863,-69.0258971,-62.3185066,6.228349430049763,37.943729698699684,10.000000000000002,40.0,0.01974981923506613,12.955631249967794
1760693359.849546,2025-10-17 11:29:19,167.845397,-62.0241863,-68.5018472,-62.3185066,-62.0241863,-68.5018472,-62.3185066,6.093603379787699,37.84874183464733,10.000000000000002,40.0,0.021390942627234018,13.302299228972007
1760693359.880563,2025-10-17 11:29:19,167.876414,-62.0388886,-68.5018472,-62.3185066,-62.0388886,-68.5018472,-62.3185066,5.853593715403967,37.67422575753838,10.000000000000002,40.0,0.02452610335527702,13.896285540878587
1760693359.887565,2025-10-17 11:29:19,167.883416,-62.0388886,-68.5018472,-62.3116687,-62.0388886,-68.5018472,-62.3116687,5.800922283568749,37.634970471529385,10.000000000000002,40.0,0.025251782325530846,14.022920369824089
1760693359.915566,2025-10-17 11:29:19,167.911417,-62.0388886,-68.5958139,-62.3116687,-62.0388886,-68.5958139,-62.3116687,5.593419637877747,37.4767740283945,10.000000000000002,40.0,0.028248269078360477,14.509918414387347
1760693359.923566,2025-10-17 11:29:19,167.919416,-62.0526501,-68.5958139,-62.3289276,-62.0526501,-68.5958139,-62.3289276,5.535666353643335,37.431699063875996,10.000000000000002,40.0,0.02912242638625823,14.642275561582903
1760693359.971074,2025-10-17 11:29:19,167.966924,-62.0526501,-82.798972,-62.3289276,-62.0526501,-82.798972,-62.3289276,5.2002112557936915,37.16020986973617,10.000000000000002,40.0,0.034565031015003814,15.386369509085714
1760693359.977591,2025-10-17 11:29:19,167.973442,-62.046861,-82.798972,-62.3289276,-62.046861,-82.798972,-62.3289276,5.15610365249406,37.12321639335696,10.000000000000002,40.0,0.03532892641073152,15.481304401243612
1760693359.984592,2025-10-17 11:29:19,167.980442,-62.046861,-82.798972,-62.3258296,-62.046861,-82.798972,-62.3258296,5.109092857800995,37.083437960594594,10.000000000000002,40.0,0.03615596103258591,15.581799096564275
1760693360.018593,2025-10-17 11:29:20,168.014444,-62.046861,-66.4184559,-62.3258296,-62.046861,-66.4184559,-62.3258296,4.88461697140721,36.88830514067858,10.000000000000002,40.0,0.040293777835678536,16.05237987573854
1760693360.025593,2025-10-17 11:29:20,168.021443,-62.0546366,-66.4184559,-62.3337844,-62.0546366,-66.4184559,-62.3337844,4.839822184398596,36.84829405910304,10.000000000000002,40.0,0.04115804773162864,16.144547664915372
1760693360.067602,2025-10-17 11:29:20,168.063452,-62.0546366,-66.0865144,-62.3337844,-62.0546366,-66.0865144,-62.3337844,4.576244629219295,36.60509232192392,10.000000000000002,40.0,0.046518017026560034,16.676211933139772
1760693360.075108,2025-10-17 11:29:20,168.070958,-62.0560341,-66.0865144,-62.3237566,-62.0560341,-66.0865144,-62.3237566,4.530918086630328,36.56186210745504,10.000000000000002,40.0,0.047488851375435,16.765916653212663
1760693360.116115,2025-10-17 11:29:20,168.111965,-62.0754996,-66.4011282,-62.3237566,-62.0754996,-66.4011282,-62.3237566,4.288187367458666,36.322737531016024,10.000000000000002,40.0,0.05294830237153,17.23852040317047
1760693360.117113,2025-10-17 11:29:20,168.112963,-62.0754996,-66.4011282,-62.3182927,-62.0754996,-66.4011282,-62.3182927,4.282485053836655,36.3169585592299,10.000000000000002,40.0,0.05308201343943998,17.249473876109064
1760693360.165123,2025-10-17 11:29:20,168.160974,-62.087613,-66.5187492,-62.3182927,-62.087613,-66.5187492,-62.3182927,4.012788227517677,36.03446240708839,10.000000000000002,40.0,0.05970994484704794,17.760466700323274
1760693360.167122,2025-10-17 11:29:20,168.162972,-62.087613,-66.5187492,-62.3036095,-62.087613,-66.5187492,-62.3036095,4.002021293635091,36.022793950657146,10.000000000000002,40.0,0.059987338255676176,17.78059591950488
1760693360.209138,2025-10-17 11:29:20,168.204989,-62.087613,-67.2361288,-62.3036095,-62.087613,-67.2361288,-62.3036095,3.7792491692464245,35.77405526280978,10.000000000000002,40.0,0.06596131275807594,18.19289290361128
1760693360.210136,2025-10-17 11:29:20,168.205987,-62.0978492,-67.2361288,-62.3036095,-62.0978492,-67.2361288,-62.3036095,3.7741457655804567,35.7681866953446,10.000000000000002,40.0,0.06610357551208389,18.20224950910322
1760693360.230136,2025-10-17 11:29:20,168.225987,-62.0978492,-67.2361288,-62.3155456,-62.0978492,-67.2361288,-62.3155456,3.6726788869151172,35.649829583651005,10.000000000000002,40.0,0.06898456365806577,18.387519216340884
