time_epoch_s,time_local,t_elapsed_s,meas1_raw_dBm,meas2_raw_dBm,meas3_raw_dBm,meas1_corr_dBm,meas2_corr_dBm,meas3_corr_dBm,sim_W,sim_dBm
1760688842.617805,2025-10-17 10:14:02,14.224654,-62.21659,-67.7919304,-62.3066867,-62.21659,-67.7919304,-62.3066867,5.1604531930584665,37.126878432167274
1760688842.631810,2025-10-17 10:14:02,14.238659,-62.2028755,-67.7919304,-62.3066867,-62.2028755,-67.7919304,-62.3066867,5.1015883396913155,37.07705411346788
1760688842.657813,2025-10-17 10:14:02,14.264662,-62.2028755,-67.7919304,-62.3099821,-62.2028755,-67.7919304,-62.3099821,4.9938103617152745,36.98432046140205
1760688842.665811,2025-10-17 10:14:02,14.272660,-62.2028755,-67.9112171,-62.3099821,-62.2028755,-67.9112171,-62.3099821,4.9612397265742025,36.95590212606224
1760688842.681812,2025-10-17 10:14:02,14.288661,-62.2031855,-67.9112171,-62.3099821,-62.2031855,-67.9112171,-62.3099821,4.896606153069615,36.89895173973861
1760688842.707329,2025-10-17 10:14:02,14.314178,-62.2031855,-67.9112171,-62.3094313,-62.2031855,-67.9112171,-62.3094313,4.795081658854479,36.80796007479138
1760688842.716328,2025-10-17 10:14:02,14.323177,-62.2031855,-70.3803479,-62.3094313,-62.2031855,-70.3803479,-62.3094313,4.759899706358137,36.77597801999041
1760688842.746835,2025-10-17 10:14:02,14.353684,-62.1955706,-70.3803479,-62.3094313,-62.1955706,-70.3803479,-62.3094313,4.642027563441921,36.66707714882327
1760688842.753836,2025-10-17 10:14:02,14.360685,-62.1955706,-70.3803479,-62.2972857,-62.1955706,-70.3803479,-62.2972857,4.6155211993047836,36.642207500425926
1760688842.768833,2025-10-17 10:14:02,14.375682,-62.1955706,-67.7791449,-62.2972857,-62.1955706,-67.7791449,-62.2972857,4.559153508412429,36.58884215306605
1760688842.795842,2025-10-17 10:14:02,14.402691,-62.1897386,-67.7791449,-62.2972857,-62.1897386,-67.7791449,-62.2972857,4.459129844261834,36.492501186437096
1760688842.803351,2025-10-17 10:14:02,14.410200,-62.1897386,-67.7791449,-62.3085887,-62.1897386,-67.7791449,-62.3085887,4.431819328134244,36.4658204720916
1760688842.815351,2025-10-17 10:14:02,14.422200,-62.1897386,-66.9529523,-62.3085887,-62.1897386,-66.9529523,-62.3085887,4.388487520248454,36.423148676704066
1760688842.844861,2025-10-17 10:14:02,14.451710,-62.1944143,-66.9529523,-62.3085887,-62.1944143,-66.9529523,-62.3085887,4.283343975994126,36.31782952023864
1760688842.849862,2025-10-17 10:14:02,14.456711,-62.1944143,-66.9529523,-62.2882974,-62.1944143,-66.9529523,-62.2882974,4.265865461657814,36.300071543996296
1760688842.865860,2025-10-17 10:14:02,14.472709,-62.1944143,-68.0907945,-62.2882974,-62.1944143,-68.0907945,-62.2882974,4.210303399595534,36.243133927531204
1760688842.893866,2025-10-17 10:14:02,14.500715,-62.19321,-68.0907945,-62.2882974,-62.19321,-68.0907945,-62.2882974,4.114541951684473,36.14321494729767
1760688842.895866,2025-10-17 10:14:02,14.502715,-62.19321,-68.0907945,-60.6135983,-62.19321,-68.0907945,-60.6135983,4.107821150068469,36.1361152664159
1760688842.915373,2025-10-17 10:14:02,14.522222,-62.19321,-67.5145317,-60.6135983,-62.19321,-67.5145317,-60.6135983,4.042628959815217,36.06663882788166
1760688842.943882,2025-10-17 10:14:02,14.550731,-62.1875329,-67.5145317,-60.6135983,-62.1875329,-67.5145317,-60.6135983,3.9490376523505195,35.96491274564629
1760688842.945885,2025-10-17 10:14:02,14.552734,-62.1875329,-67.5145317,-60.9086621,-62.1875329,-67.5145317,-60.9086621,3.9425795056201216,35.95780460023501
1760688842.965883,2025-10-17 10:14:02,14.572731,-62.1875329,-67.0800067,-60.9086621,-62.1875329,-67.0800067,-60.9086621,3.8784446580729335,35.886575988316366
1760688842.993890,2025-10-17 10:14:02,14.600739,-62.1933856,-67.0800067,-60.9086621,-62.1933856,-67.0800067,-60.9086621,3.7902259606058046,35.78665101925586
1760688842.995888,2025-10-17 10:14:02,14.602737,-62.1933856,-67.0800067,-61.5758157,-62.1933856,-67.0800067,-61.5758157,3.7840430180223024,35.779560649347005
1760688843.015394,2025-10-17 10:14:03,14.622243,-62.1933856,-67.0334873,-61.5758157,-62.1933856,-67.0334873,-61.5758157,3.7239914640943557,35.71008676847176
1760688843.043907,2025-10-17 10:14:03,14.650756,-62.1945104,-67.0334873,-61.5758157,-62.1945104,-67.0334873,-61.5758157,3.637765496702969,35.608346994634694
1760688843.045908,2025-10-17 10:14:03,14.652757,-62.1945104,-67.0334873,-61.5180743,-62.1945104,-67.0334873,-61.5180743,3.6318234743549223,35.60124731375292
1760688843.082908,2025-10-17 10:14:03,14.689757,-62.1945104,-67.3486675,-61.5180743,-62.1945104,-67.3486675,-61.5180743,3.5228915430864607,35.46899273052341
1760688843.086913,2025-10-17 10:14:03,14.693762,-62.2107658,-67.3486675,-61.5180743,-62.2107658,-67.3486675,-61.5180743,3.5113758342556247,35.45477315938686
1760688843.092915,2025-10-17 10:14:03,14.699764,-62.2107658,-67.3486675,-61.7060913,-62.2107658,-67.3486675,-61.7060913,3.4941831763075992,35.43345668355662
1760688843.133422,2025-10-17 10:14:03,14.740271,-62.2107658,-67.4557451,-61.7060913,-62.2107658,-67.4557451,-61.7060913,3.379526964571422,35.288559159423635
1760688843.138422,2025-10-17 10:14:03,14.745271,-62.2196902,-67.4557451,-61.7060913,-62.2196902,-67.4557451,-61.7060913,3.365737858617409,35.270802878164815
1760688843.143422,2025-10-17 10:14:03,14.750271,-62.2196902,-67.4557451,-61.7111521,-62.2196902,-67.4557451,-61.7111521,3.352007631281077,35.253049986872036
1760688843.181932,2025-10-17 10:14:03,14.788781,-62.2196902,-66.8978058,-61.7111521,-62.2196902,-66.8978058,-61.7111521,3.2473974531837655,35.11535445743651
1760688843.183934,2025-10-17 10:14:03,14.790783,-62.2226555,-66.8978058,-61.7111521,-62.2226555,-66.8978058,-61.7111521,3.242089908853751,35.10825054429101
1760688843.192937,2025-10-17 10:14:03,14.799786,-62.2226555,-66.8978058,-61.7431191,-62.2226555,-66.8978058,-61.7431191,3.218290446749568,35.07625236073915
1760688843.228448,2025-10-17 10:14:03,14.835297,-62.2226555,-67.1525439,-61.7431191,-62.2226555,-67.1525439,-61.7431191,3.1256198132209865,34.9493615120664
1760688843.231448,2025-10-17 10:14:03,14.838297,-62.2222812,-67.1525439,-61.7431191,-62.2222812,-67.1525439,-61.7431191,3.1179653008886326,34.938712777173365
1760688843.250450,2025-10-17 10:14:03,14.857299,-62.2222812,-67.1525439,-61.7697641,-62.2222812,-67.1525439,-61.7697641,3.0697571202241396,34.87104015373224
1760688843.269957,2025-10-17 10:14:03,14.876806,-62.2222812,-66.9347331,-61.7697641,-62.2222812,-66.9347331,-61.7697641,3.0210410553240137,34.801566272856995
1760688843.281956,2025-10-17 10:14:03,14.888805,-62.2288064,-66.9347331,-61.7697641,-62.2288064,-66.9347331,-61.7697641,2.9915042056115424,34.75889617732169
1760688843.312467,2025-10-17 10:14:03,14.919316,-62.2288064,-66.9347331,-61.7019472,-62.2288064,-66.9347331,-61.7019472,2.9174158064088966,34.64998331610421
1760688843.319467,2025-10-17 10:14:03,14.926316,-62.2288064,-67.2070391,-61.7019472,-62.2288064,-67.2070391,-61.7019472,2.9007588186618785,34.62511621226456
1760688843.331467,2025-10-17 10:14:03,14.938316,-62.2165721,-67.2070391,-61.7019472,-62.2165721,-67.2070391,-61.7019472,2.872395725061787,34.58244271702445
1760688843.359971,2025-10-17 10:14:03,14.966820,-62.2165721,-67.2070391,-61.9557759,-62.2165721,-67.2070391,-61.9557759,2.8059071087802323,34.480732893538054
1760688843.365978,2025-10-17 10:14:03,14.972827,-62.2165721,-72.1287463,-61.9557759,-62.2165721,-72.1287463,-61.9557759,2.7921571720137144,34.45939861306805
1760688843.381976,2025-10-17 10:14:03,14.988825,-62.2151825,-72.1287463,-61.9557759,-62.2151825,-72.1287463,-61.9557759,2.7557904119638006,34.4024618479262
1760688843.407492,2025-10-17 10:14:03,15.014341,-62.2151825,-72.1287463,-61.9230925,-62.2151825,-72.1287463,-61.9230925,2.698653893728042,34.31147189231389
1760688843.415492,2025-10-17 10:14:03,15.022341,-62.2151825,-66.2163267,-61.9230925,-62.2151825,-66.2163267,-61.9230925,2.681048539861499,34.28304676871045
1760688843.431490,2025-10-17 10:14:03,15.038339,-62.2109388,-66.2163267,-61.9230925,-62.2109388,-66.2163267,-61.9230925,2.6461273703683004,34.22610744959863
1760688843.458491,2025-10-17 10:14:03,15.065340,-62.2109388,-66.2163267,-61.9628757,-62.2109388,-66.2163267,-61.9628757,2.5880895511688493,34.129792993945074
1760688843.465993,2025-10-17 10:14:03,15.072842,-62.2109388,-65.9533399,-61.9628757,-62.2109388,-65.9533399,-61.9628757,2.5722550442285272,34.103140275529846
1760688843.481999,2025-10-17 10:14:03,15.088848,-62.2171118,-65.9533399,-61.9628757,-62.2171118,-65.9533399,-61.9628757,2.538736498761715,34.046176268003066
1760688843.508515,2025-10-17 10:14:03,15.115364,-62.2171118,-65.9533399,-61.9086384,-62.2171118,-65.9533399,-61.9086384,2.4840487216779104,33.95160109760724
1760688843.515515,2025-10-17 10:14:03,15.122364,-62.2171118,-67.4664379,-61.9086384,-62.2171118,-67.4664379,-61.9086384,2.4698655612582776,33.92673314558177
1760688843.550516,2025-10-17 10:14:03,15.157365,-62.1917277,-67.4664379,-61.9086384,-62.1917277,-67.4664379,-61.9086384,2.3997588900365896,33.80167609217088
1760688843.558515,2025-10-17 10:14:03,15.165364,-62.1917277,-67.4664379,-61.8718185,-62.1917277,-67.4664379,-61.8718185,2.384104851049332,33.773253514166925
1760688843.565514,2025-10-17 10:14:03,15.172363,-62.1917277,-68.7167278,-61.8718185,-62.1917277,-68.7167278,-61.8718185,2.370494191490261,33.748388954884206
1760688843.600546,2025-10-17 10:14:03,15.207395,-62.1855727,-68.7167278,-61.8718185,-62.1855727,-68.7167278,-61.8718185,2.30314809312346,33.62321864129456
1760688843.605547,2025-10-17 10:14:03,15.212396,-62.1855727,-68.7167278,-61.9246732,-62.1855727,-68.7167278,-61.9246732,2.2937503679038085,33.60546151254402
1760688843.615546,2025-10-17 10:14:03,15.222395,-62.1855727,-66.7376311,-61.9246732,-62.1855727,-66.7376311,-61.9246732,2.2750551927619442,33.569919370903605
1760688843.645547,2025-10-17 10:14:03,15.252396,-62.1904744,-66.7376311,-61.9246732,-62.1904744,-66.7376311,-61.9246732,2.2196452291667828,33.462835657445005
1760688843.647546,2025-10-17 10:14:03,15.254395,-62.1904744,-66.7376311,-61.9878119,-62.1904744,-66.7376311,-61.9878119,2.216022193412714,33.455741055276974
1760688843.665545,2025-10-17 10:14:03,15.272394,-62.1904744,-67.296746,-61.9878119,-62.1904744,-67.296746,-61.9878119,2.1835624607083015,33.39165619409625
1760688843.695080,2025-10-17 10:14:03,15.301929,-62.1994552,-67.296746,-61.9878119,-62.1994552,-67.296746,-61.9878119,2.131202489960794,33.286247148924225
1760688843.697082,2025-10-17 10:14:03,15.303931,-62.1994552,-67.296746,-62.0019168,-62.1994552,-67.296746,-62.0019168,2.1277192539680403,33.279143235778726
1760688843.729597,2025-10-17 10:14:03,15.336446,-62.1994552,-65.5604178,-62.0019168,-62.1994552,-65.5604178,-62.0019168,2.071585713491743,33.163029072825736
1760688843.739595,2025-10-17 10:14:03,15.346444,-62.2149581,-65.5604178,-62.0019168,-62.2149581,-65.5604178,-62.0019168,2.054702493101931,33.127489478871475
1760688843.743596,2025-10-17 10:14:03,15.350445,-62.2149581,-65.5604178,-62.0274121,-62.2149581,-65.5604178,-62.0274121,2.0479932251258446,33.11328515636153
1760688843.781598,2025-10-17 10:14:03,15.388447,-62.2149581,-66.9590223,-62.0274121,-62.2149581,-66.9590223,-62.0274121,1.9849156457309478,32.9774205499233
1760688843.789105,2025-10-17 10:14:03,15.395954,-62.1927818,-66.9590223,-62.0274121,-62.1927818,-66.9590223,-62.0274121,1.972762242008548,32.95074747084046
1760688843.793105,2025-10-17 10:14:03,15.399954,-62.1927818,-66.9590223,-61.9779045,-62.1927818,-66.9590223,-61.9779045,1.9663224532219339,32.93654738405537
1760688843.829616,2025-10-17 10:14:03,15.436465,-62.1927818,-68.3423345,-61.9779045,-62.1927818,-68.3423345,-61.9779045,1.9081179522276166,32.806052175474555
1760688843.834616,2025-10-17 10:14:03,15.441465,-62.1780596,-68.3423345,-61.9779045,-62.1780596,-68.3423345,-61.9779045,1.9003335844298177,32.78829843669039
1760688843.843614,2025-10-17 10:14:03,15.450463,-62.1780596,-68.3423345,-61.998856,-62.1780596,-68.3423345,-61.998856,1.8863921380641009,32.7563197774121
1760688843.879617,2025-10-17 10:14:03,15.486466,-62.1780596,-68.8513721,-61.998856,-62.1780596,-68.8513721,-61.998856,1.8313259734873832,32.62765654998896
1760688843.881616,2025-10-17 10:14:03,15.488465,-62.1692277,-68.8513721,-61.998856,-62.1692277,-68.8513721,-61.998856,1.8283371316553185,32.62056279427293
1760688843.893121,2025-10-17 10:14:03,15.499970,-62.1692277,-68.8513721,-62.0723831,-62.1692277,-68.8513721,-62.0723831,1.8111949005531365,32.57965186747162
1760688843.933631,2025-10-17 10:14:03,15.540480,-62.1692277,-70.96964,-62.0723831,-62.1692277,-70.96964,-62.0723831,1.7517595280079559,32.43474488346304
1760688843.940631,2025-10-17 10:14:03,15.547480,-62.1921382,-70.96964,-62.0723831,-62.1921382,-70.96964,-62.0723831,1.7417581958304045,32.409878627809114
1760688843.943632,2025-10-17 10:14:03,15.550481,-62.1921382,-70.96964,-62.076947,-62.1921382,-70.96964,-62.076947,1.7374920252190313,32.39922819931897
1760688843.973633,2025-10-17 10:14:03,15.580482,-62.1921382,-74.5480177,-62.076947,-62.1921382,-74.5480177,-62.076947,1.6951753159654643,32.292146198365046
1760688843.981631,2025-10-17 10:14:03,15.588480,-62.2019231,-74.5480177,-62.076947,-62.2019231,-74.5480177,-62.076947,1.6841187127082544,32.263727014492574
1760688843.993637,2025-10-17 10:14:03,15.600486,-62.2019231,-74.5480177,-62.1301887,-62.2019231,-74.5480177,-62.1301887,1.6676438726660223,32.22103312099573
1760688844.023652,2025-10-17 10:14:04,15.630501,-62.2019231,-70.5719485,-62.1301887,-62.2019231,-70.5719485,-62.1301887,1.6270093926317697,32.11390060101194
1760688844.031651,2025-10-17 10:14:04,15.638500,-62.218327,-70.5719485,-62.1301887,-62.218327,-70.5719485,-62.1301887,1.6163961312034498,32.08547802300799
1760688844.059652,2025-10-17 10:14:04,15.666501,-62.218327,-70.5719485,-62.1261962,-62.218327,-70.5719485,-62.1261962,1.579638155411028,31.985576153685926
1760688844.066653,2025-10-17 10:14:04,15.673502,-62.218327,-71.6657179,-62.1261962,-62.218327,-71.6657179,-62.1261962,1.5706176764464177,31.96070480891638
1760688844.081651,2025-10-17 10:14:04,15.688500,-62.2228309,-71.6657179,-62.1261962,-62.2228309,-71.6657179,-62.1261962,1.5514350749066539,31.907336057662942
1760688844.111170,2025-10-17 10:14:04,15.718019,-62.2228309,-71.6657179,-62.1292458,-62.2228309,-71.6657179,-62.1292458,1.5142535769863368,31.801986082317192
1760688844.120171,2025-10-17 10:14:04,15.727020,-62.2228309,-66.7394224,-62.1292458,-62.2228309,-66.7394224,-62.1292458,1.5031413034077243,31.769998085348323
1760688844.131169,2025-10-17 10:14:04,15.738018,-62.2286648,-66.7394224,-62.1292458,-62.2286648,-66.7394224,-62.1292458,1.4896684149281147,31.73089609625092
1760688844.158169,2025-10-17 10:14:04,15.765018,-62.2286648,-66.7394224,-62.0907535,-62.2286648,-66.7394224,-62.0907535,1.456995918233673,31.634583350980098
1760688844.166171,2025-10-17 10:14:04,15.773020,-62.2286648,-65.2997573,-62.0907535,-62.2286648,-65.2997573,-62.0907535,1.447488855733415,31.60615228764162
1760688844.191175,2025-10-17 10:14:04,15.798024,-62.2074211,-65.2997573,-62.0907535,-62.2074211,-65.2997573,-62.0907535,1.4180763870025404,31.516996254593032
1760688844.205688,2025-10-17 10:14:04,15.812536,-62.2074211,-65.2997573,-62.0548465,-62.2074211,-65.2997573,-62.0548465,1.4013162603682843,31.465361614331556
1760688844.216195,2025-10-17 10:14:04,15.823044,-62.2074211,-66.9094906,-62.0548465,-62.2074211,-66.9094906,-62.0548465,1.3893154738600293,31.428008728074882
1760688844.248197,2025-10-17 10:14:04,15.855046,-62.2049688,-66.9094906,-62.0548465,-62.2049688,-66.9094906,-62.0548465,1.3532365607791905,31.313737227326754
1760688844.255197,2025-10-17 10:14:04,15.862046,-62.2049688,-66.9094906,-62.000387,-62.2049688,-66.9094906,-62.000387,1.3455102556148046,31.288870123487097
1760688844.266199,2025-10-17 10:14:04,15.873048,-62.2049688,-67.496835,-62.000387,-62.2049688,-67.496835,-62.000387,1.333445021600747,31.249751142833848
1760688844.298199,2025-10-17 10:14:04,15.905048,-62.1715101,-67.496835,-62.000387,-62.1715101,-67.496835,-62.000387,1.298819049717655,31.1354864977733
1760688844.305711,2025-10-17 10:14:04,15.912560,-62.1715101,-67.496835,-61.9864729,-62.1715101,-67.496835,-61.9864729,1.2908619954028104,31.108798148158435
1760688844.316216,2025-10-17 10:14:04,15.923065,-62.1715101,-67.4602711,-61.9864729,-62.1715101,-67.4602711,-61.9864729,1.2798093852222527,31.071452906551468
1760688844.346218,2025-10-17 10:14:04,15.953067,-62.1933429,-67.4602711,-61.9864729,-62.1933429,-67.4602711,-61.9864729,1.2486388220883482,30.9643683368404
1760688844.354218,2025-10-17 10:14:04,15.961067,-62.1933429,-67.4602711,-62.0306226,-62.1933429,-67.4602711,-62.0306226,1.2404925249618757,30.935941516170224
1760688844.368217,2025-10-17 10:14:04,15.975066,-62.1933429,-66.9058516,-62.0306226,-62.1933429,-66.9058516,-62.0306226,1.2263485766976416,30.886139313728354
1760688844.396221,2025-10-17 10:14:04,16.003070,-62.1906496,-66.9058516,-62.0306226,-62.1906496,-66.9058516,-62.0306226,1.1984572491406589,30.786225466771803
1760688844.400733,2025-10-17 10:14:04,16.007582,-62.1906496,-66.9058516,-62.054102,-62.1906496,-66.9058516,-62.054102,1.1940443762735278,30.770204675074126
1760688844.415732,2025-10-17 10:14:04,16.022581,-62.1906496,-67.1280323,-62.054102,-62.1906496,-67.1280323,-62.054102,1.1794605575635306,30.716834221873413
1760688844.444244,2025-10-17 10:14:04,16.051093,-62.1906938,-67.1280323,-62.054102,-62.1906938,-67.1280323,-62.054102,1.152152705042891,30.61510043811474
1760688844.447242,2025-10-17 10:14:04,16.054091,-62.1906938,-67.1280323,-62.037652,-62.1906938,-67.1280323,-62.037652,1.1493322517037194,30.60445593721301
1760688844.472242,2025-10-17 10:14:04,16.079091,-62.1906938,-67.4602794,-62.037652,-62.1906938,-67.4602794,-62.037652,1.1259828735170296,30.515317848371616
1760688844.491248,2025-10-17 10:14:04,16.098097,-62.1815304,-67.4602794,-62.037652,-62.1815304,-67.4602794,-62.037652,1.108570529863936,30.447633291657045
1760688844.493247,2025-10-17 10:14:04,16.100096,-62.1815304,-67.4602794,-62.0715138,-62.1815304,-67.4602794,-62.0715138,1.1067614871350375,30.440540382392932
