time_epoch_s,time_local,t_elapsed_s,meas1_raw_dBm,meas2_raw_dBm,meas3_raw_dBm,meas1_corr_dBm,meas2_corr_dBm,meas3_corr_dBm,sim_ref_W,sim_ref_dBm,sim_fwd_W,sim_fwd_dBm,sim_tx_W,sim_tx_dBm
1760693364.985955,2025-10-17 11:29:24,172.981805,-62.2793802,-66.5123909,-62.6916175,-62.2793802,-66.5123909,-62.6916175,,,,,,
1760693365.011952,2025-10-17 11:29:25,173.007802,-62.2793802,-65.0027162,-62.6916175,-62.2793802,-65.0027162,-62.6916175,,,,,,
1760693365.023954,2025-10-17 11:29:25,173.019804,-62.4452598,-65.0027162,-62.6916175,-62.4452598,-65.0027162,-62.6916175,,,,,,
1760693365.027951,2025-10-17 11:29:25,173.023802,-62.4452598,-65.0027162,-62.6074262,-62.4452598,-65.0027162,-62.6074262,,,,,,
1760693365.071469,2025-10-17 11:29:25,173.067319,-62.4452598,-64.8254065,-62.6074262,-62.4452598,-64.8254065,-62.6074262,,,,,,
1760693365.077981,2025-10-17 11:29:25,173.073832,-62.4113667,-64.8254065,-62.6074262,-62.4113667,-64.8254065,-62.6074262,,,,,,
1760693365.081983,2025-10-17 11:29:25,173.077833,-62.4113667,-64.8254065,-60.9419576,-62.4113667,-64.8254065,-60.9419576,,,,,,
1760693365.098979,2025-10-17 11:29:25,173.094829,-62.4113667,-65.3978033,-60.9419576,-62.4113667,-65.3978033,-60.9419576,,,,,,
1760693365.130980,2025-10-17 11:29:25,173.126830,-62.3954604,-65.3978033,-60.9419576,-62.3954604,-65.3978033,-60.9419576,,,,,,
1760693365.136980,2025-10-17 11:29:25,173.132831,-62.3954604,-65.3978033,-61.6121464,-62.3954604,-65.3978033,-61.6121464,,,,,,
1760693365.165498,2025-10-17 11:29:25,173.161349,-62.3954604,-65.7609869,-61.6121464,-62.3954604,-65.7609869,-61.6121464,,,,,,
1760693365.172499,2025-10-17 11:29:25,173.168350,-62.4331564,-65.7609869,-61.690399,-62.4331564,-65.7609869,-61.690399,,,,,,
1760693365.222007,2025-10-17 11:29:25,173.217858,-62.4331564,-65.6364576,-61.690399,-62.4331564,-65.6364576,-61.690399,,,,,,
1760693365.228011,2025-10-17 11:29:25,173.223861,-62.4249634,-65.6364576,-61.690399,-62.4249634,-65.6364576,-61.690399,,,,,,
1760693365.235009,2025-10-17 11:29:25,173.230859,-62.4249634,-65.6364576,-61.8814581,-62.4249634,-65.6364576,-61.8814581,,,,,,
1760693365.269529,2025-10-17 11:29:25,173.265379,-62.4249634,-73.0553319,-61.8814581,-62.4249634,-73.0553319,-61.8814581,,,,,,
1760693365.278041,2025-10-17 11:29:25,173.273891,-62.32885,-73.0553319,-62.0399365,-62.32885,-73.0553319,-62.0399365,,,,,,
1760693365.315041,2025-10-17 11:29:25,173.310891,-62.32885,-67.1938694,-62.0399365,-62.32885,-67.1938694,-62.0399365,,,,,,
1760693365.319041,2025-10-17 11:29:25,173.314892,-62.325942,-67.1938694,-61.819577,-62.325942,-67.1938694,-61.819577,,,,,,
1760693365.366042,2025-10-17 11:29:25,173.361892,-62.325942,-73.119377,-61.819577,-62.325942,-73.119377,-61.819577,,,,,,
1760693365.370545,2025-10-17 11:29:25,173.366395,-62.2695577,-73.119377,-61.8388816,-62.2695577,-73.119377,-61.8388816,,,,,,
1760693365.412060,2025-10-17 11:29:25,173.407911,-62.2745751,-66.621329,-61.8388816,-62.2745751,-66.621329,-61.8388816,,,,,,
1760693365.418060,2025-10-17 11:29:25,173.413911,-62.2745751,-66.621329,-61.9521435,-62.2745751,-66.621329,-61.9521435,,,,,,
1760693365.460062,2025-10-17 11:29:25,173.455913,-62.2745751,-65.6616317,-61.9521435,-62.2745751,-65.6616317,-61.9521435,,,,,,
1760693365.461060,2025-10-17 11:29:25,173.456910,-62.3129976,-65.6616317,-61.9521435,-62.3129976,-65.6616317,-61.9521435,,,,,,
1760693365.476574,2025-10-17 11:29:25,173.472425,-62.3129976,-65.6616317,-61.9772891,-62.3129976,-65.6616317,-61.9772891,,,,,,
1760693365.499580,2025-10-17 11:29:25,173.495430,-62.3129976,-65.6410345,-61.9772891,-62.3129976,-65.6410345,-61.9772891,,,,,,
1760693365.510579,2025-10-17 11:29:25,173.506430,-62.2601373,-65.6410345,-61.9772891,-62.2601373,-65.6410345,-61.9772891,,,,,,
1760693365.541582,2025-10-17 11:29:25,173.537432,-62.2601373,-65.6410345,-61.8242223,-62.2601373,-65.6410345,-61.8242223,,,,,,
1760693365.552581,2025-10-17 11:29:25,173.548432,-62.2601373,-66.2845683,-61.8242223,-62.2601373,-66.2845683,-61.8242223,,,,,,
1760693365.560580,2025-10-17 11:29:25,173.556431,-62.2313253,-66.2845683,-61.8242223,-62.2313253,-66.2845683,-61.8242223,,,,,,
1760693365.591610,2025-10-17 11:29:25,173.587461,-62.2313253,-66.2845683,-61.8038605,-62.2313253,-66.2845683,-61.8038605,,,,,,
1760693365.602614,2025-10-17 11:29:25,173.598464,-62.2313253,-65.9998333,-61.8038605,-62.2313253,-65.9998333,-61.8038605,,,,,,
1760693365.610609,2025-10-17 11:29:25,173.606460,-62.2750106,-65.9998333,-61.8038605,-62.2750106,-65.9998333,-61.8038605,,,,,,
1760693365.641612,2025-10-17 11:29:25,173.637462,-62.2750106,-65.9998333,-61.8357248,-62.2750106,-65.9998333,-61.8357248,,,,,,
1760693365.652613,2025-10-17 11:29:25,173.648464,-62.2750106,-65.4513011,-61.8357248,-62.2750106,-65.4513011,-61.8357248,,,,,,
1760693365.678132,2025-10-17 11:29:25,173.673983,-62.3174141,-65.4513011,-61.8357248,-62.3174141,-65.4513011,-61.8357248,,,,,,
1760693365.681132,2025-10-17 11:29:25,173.676982,-62.3174141,-65.4513011,-61.9362584,-62.3174141,-65.4513011,-61.9362584,,,,,,
1760693365.699641,2025-10-17 11:29:25,173.695492,-62.3174141,-65.6008208,-61.9362584,-62.3174141,-65.6008208,-61.9362584,,,,,,
1760693365.729644,2025-10-17 11:29:25,173.725494,-62.3068426,-65.6008208,-61.9362584,-62.3068426,-65.6008208,-61.9362584,,,,,,
1760693365.736643,2025-10-17 11:29:25,173.732494,-62.3068426,-65.6008208,-61.8721127,-62.3068426,-65.6008208,-61.8721127,,,,,,
1760693365.749642,2025-10-17 11:29:25,173.745492,-62.3068426,-65.7979422,-61.8721127,-62.3068426,-65.7979422,-61.8721127,,,,,,
1760693365.779164,2025-10-17 11:29:25,173.775014,-62.3557252,-65.7979422,-61.8721127,-62.3557252,-65.7979422,-61.8721127,,,,,,
1760693365.786162,2025-10-17 11:29:25,173.782012,-62.3557252,-65.7979422,-61.8644108,-62.3557252,-65.7979422,-61.8644108,,,,,,
1760693365.807671,2025-10-17 11:29:25,173.803521,-62.3557252,-65.8613452,-61.8644108,-62.3557252,-65.8613452,-61.8644108,,,,,,
1760693365.824673,2025-10-17 11:29:25,173.820524,-62.3298662,-65.8613452,-61.8644108,-62.3298662,-65.8613452,-61.8644108,,,,,,
1760693365.828673,2025-10-17 11:29:25,173.824523,-62.3298662,-65.8613452,-61.832812,-62.3298662,-65.8613452,-61.832812,,,,,,
1760693365.870681,2025-10-17 11:29:25,173.866531,-62.3298662,-72.1700735,-61.832812,-62.3298662,-72.1700735,-61.832812,,,,,,
1760693365.880192,2025-10-17 11:29:25,173.876043,-62.2936187,-72.1700735,-61.832812,-62.2936187,-72.1700735,-61.832812,,,,,,
1760693365.884192,2025-10-17 11:29:25,173.880043,-62.2936187,-72.1700735,-61.8893378,-62.2936187,-72.1700735,-61.8893378,,,,,,
1760693365.918702,2025-10-17 11:29:25,173.914552,-62.2936187,-69.7768281,-61.8893378,-62.2936187,-69.7768281,-61.8893378,,,,,,
1760693365.929702,2025-10-17 11:29:25,173.925552,-62.273256,-69.7768281,-61.9270064,-62.273256,-69.7768281,-61.9270064,,,,,,
1760693365.966707,2025-10-17 11:29:25,173.962558,-62.273256,-68.0060769,-61.9270064,-62.273256,-68.0060769,-61.9270064,,,,,,
1760693365.973709,2025-10-17 11:29:25,173.969560,-62.2844214,-68.0060769,-61.9365714,-62.2844214,-68.0060769,-61.9365714,,,,,,
1760693366.024724,2025-10-17 11:29:26,174.020575,-62.2844214,-67.6253688,-61.9365714,-62.2844214,-67.6253688,-61.9365714,,,,,,
1760693366.027727,2025-10-17 11:29:26,174.023578,-62.285391,-67.6253688,-61.9365714,-62.285391,-67.6253688,-61.9365714,,,,,,
1760693366.035727,2025-10-17 11:29:26,174.031577,-62.285391,-67.6253688,-61.8917379,-62.285391,-67.6253688,-61.8917379,,,,,,
1760693366.068732,2025-10-17 11:29:26,174.064582,-62.285391,-66.9825972,-61.8917379,-62.285391,-66.9825972,-61.8917379,,,,,,
1760693366.075733,2025-10-17 11:29:26,174.071584,-62.3107932,-66.9825972,-61.9038328,-62.3107932,-66.9825972,-61.9038328,,,,,,
1760693366.117755,2025-10-17 11:29:26,174.113605,-62.3183411,-67.0401381,-61.9047935,-62.3183411,-67.0401381,-61.9047935,,,,,,
1760693366.166759,2025-10-17 11:29:26,174.162610,-62.3183411,-66.6296017,-61.9047935,-62.3183411,-66.6296017,-61.9047935,,,,,,
1760693366.170760,2025-10-17 11:29:26,174.166610,-62.2911381,-66.6296017,-61.9622649,-62.2911381,-66.6296017,-61.9622649,,,,,,
1760693366.213272,2025-10-17 11:29:26,174.209123,-62.2998077,-67.4604639,-61.9622649,-62.2998077,-67.4604639,-61.9622649,,,,,,
1760693366.217786,2025-10-17 11:29:26,174.213636,-62.2998077,-67.4604639,-62.0756275,-62.2998077,-67.4604639,-62.0756275,,,,,,
1760693366.260785,2025-10-17 11:29:26,174.256635,-62.2998077,-67.9707506,-62.0756275,-62.2998077,-67.9707506,-62.0756275,,,,,,
1760693366.263789,2025-10-17 11:29:26,174.259640,-62.2894088,-67.9707506,-62.0756275,-62.2894088,-67.9707506,-62.0756275,,,,,,
1760693366.279301,2025-10-17 11:29:26,174.275151,-62.2894088,-67.9707506,-62.0650063,-62.2894088,-67.9707506,-62.0650063,,,,,,
1760693366.299299,2025-10-17 11:29:26,174.295149,-62.2894088,-67.6711857,-62.0650063,-62.2894088,-67.6711857,-62.0650063,,,,,,
1760693366.310300,2025-10-17 11:29:26,174.306150,-62.3428984,-67.6711857,-62.0650063,-62.3428984,-67.6711857,-62.0650063,,,,,,
1760693366.341811,2025-10-17 11:29:26,174.337662,-62.3428984,-67.6711857,-64.7537697,-62.3428984,-67.6711857,-64.7537697,,,,,,
1760693366.351811,2025-10-17 11:29:26,174.347661,-62.3428984,-67.4889364,-64.7537697,-62.3428984,-67.4889364,-64.7537697,,,,,,
1760693366.372818,2025-10-17 11:29:26,174.368669,-62.3605958,-67.4889364,-64.7537697,-62.3605958,-67.4889364,-64.7537697,,,,,,
1760693366.382324,2025-10-17 11:29:26,174.378174,-62.3605958,-67.4889364,-64.1849522,-62.3605958,-67.4889364,-64.1849522,,,,,,
1760693366.399323,2025-10-17 11:29:26,174.395174,-62.3605958,-67.0802872,-64.1849522,-62.3605958,-67.0802872,-64.1849522,,,,,,
1760693366.431841,2025-10-17 11:29:26,174.427692,-62.3637515,-67.0802872,-64.1849522,-62.3637515,-67.0802872,-64.1849522,,,,,,
1760693366.437842,2025-10-17 11:29:26,174.433692,-62.3637515,-67.0802872,-63.7143348,-62.3637515,-67.0802872,-63.7143348,,,,,,
1760693366.458841,2025-10-17 11:29:26,174.454691,-62.3637515,-67.6845248,-63.7143348,-62.3637515,-67.6845248,-63.7143348,,,,,,
1760693366.474850,2025-10-17 11:29:26,174.470700,-62.3528747,-67.6845248,-63.7143348,-62.3528747,-67.6845248,-63.7143348,,,,,,
1760693366.479363,2025-10-17 11:29:26,174.475213,-62.3528747,-67.6845248,-63.2399144,-62.3528747,-67.6845248,-63.2399144,,,,,,
1760693366.499363,2025-10-17 11:29:26,174.495214,-62.3528747,-67.3909844,-63.2399144,-62.3528747,-67.3909844,-63.2399144,,,,,,
1760693366.530362,2025-10-17 11:29:26,174.526212,-62.3735649,-67.3909844,-63.2399144,-62.3735649,-67.3909844,-63.2399144,,,,,,
1760693366.536871,2025-10-17 11:29:26,174.532722,-62.3735649,-67.3909844,-62.9545132,-62.3735649,-67.3909844,-62.9545132,,,,,,
1760693366.548870,2025-10-17 11:29:26,174.544721,-62.3735649,-67.3251987,-62.9545132,-62.3735649,-67.3251987,-62.9545132,,,,,,
1760693366.579384,2025-10-17 11:29:26,174.575234,-62.3873924,-67.3251987,-62.9545132,-62.3873924,-67.3251987,-62.9545132,,,,,,
1760693366.585384,2025-10-17 11:29:26,174.581234,-62.3873924,-67.3251987,-62.7656947,-62.3873924,-67.3251987,-62.7656947,,,,,,
1760693366.614384,2025-10-17 11:29:26,174.610235,-62.3873924,-67.2259381,-62.7656947,-62.3873924,-67.2259381,-62.7656947,,,,,,
1760693366.622384,2025-10-17 11:29:26,174.618235,-62.3739747,-67.2259381,-62.4330263,-62.3739747,-67.2259381,-62.4330263,,,,,,
1760693366.667901,2025-10-17 11:29:26,174.663751,-62.3739747,-67.443377,-62.4330263,-62.3739747,-67.443377,-62.4330263,,,,,,
1760693366.680414,2025-10-17 11:29:26,174.676264,-62.3649286,-67.443377,-62.4330263,-62.3649286,-67.443377,-62.4330263,,,,,,
1760693366.683414,2025-10-17 11:29:26,174.679265,-62.3649286,-67.443377,-62.4404181,-62.3649286,-67.443377,-62.4404181,,,,,,
1760693366.719414,2025-10-17 11:29:26,174.715265,-62.3649286,-67.4244124,-62.4404181,-62.3649286,-67.4244124,-62.4404181,,,,,,
1760693366.730415,2025-10-17 11:29:26,174.726265,-62.354694,-67.4244124,-62.3157886,-62.354694,-67.4244124,-62.3157886,,,,,,
1760693366.767933,2025-10-17 11:29:26,174.763783,-62.354694,-69.4898957,-62.3157886,-62.354694,-69.4898957,-62.3157886,,,,,,
1760693366.771934,2025-10-17 11:29:26,174.767785,-62.3618821,-69.4898957,-62.1799165,-62.3618821,-69.4898957,-62.1799165,,,,,,
1760693366.816442,2025-10-17 11:29:26,174.812292,-62.3618821,-69.3828123,-62.1799165,-62.3618821,-69.3828123,-62.1799165,,,,,,
1760693366.823440,2025-10-17 11:29:26,174.819290,-62.3985377,-69.3828123,-62.2998237,-62.3985377,-69.3828123,-62.2998237,,,,,,
1760693366.864957,2025-10-17 11:29:26,174.860807,-62.3985377,-78.2341943,-62.2998237,-62.3985377,-78.2341943,-62.2998237,,,,,,
1760693366.865958,2025-10-17 11:29:26,174.861809,-62.3880052,-78.2341943,-62.2998237,-62.3880052,-78.2341943,-62.2998237,,,,,,
1760693366.867957,2025-10-17 11:29:26,174.863807,-62.3880052,-78.2341943,-62.3795118,-62.3880052,-78.2341943,-62.3795118,,,,,,
1760693366.913465,2025-10-17 11:29:26,174.909316,-62.3692242,-63.3389878,-62.3795118,-62.3692242,-63.3389878,-62.3795118,,,,,,
1760693366.917465,2025-10-17 11:29:26,174.913316,-62.3692242,-63.3389878,-62.2589077,-62.3692242,-63.3389878,-62.2589077,,,,,,
1760693366.958971,2025-10-17 11:29:26,174.954821,-62.3692242,-65.0819351,-62.2589077,-62.3692242,-65.0819351,-62.2589077,,,,,,
1760693366.960974,2025-10-17 11:29:26,174.956824,-62.3629667,-65.0819351,-62.2589077,-62.3629667,-65.0819351,-62.2589077,,,,,,
1760693366.985489,2025-10-17 11:29:26,174.981339,-62.3629667,-65.0819351,-62.1852986,-62.3629667,-65.0819351,-62.1852986,,,,,,
1760693366.999489,2025-10-17 11:29:26,174.995339,-62.3629667,-65.7982179,-62.1852986,-62.3629667,-65.7982179,-62.1852986,,,,,,
1760693367.010491,2025-10-17 11:29:27,175.006341,-62.3651581,-65.7982179,-62.1852986,-62.3651581,-65.7982179,-62.1852986,,,,,,
1760693367.017489,2025-10-17 11:29:27,175.013340,-62.3651581,-65.7982179,-62.1215541,-62.3651581,-65.7982179,-62.1215541,,,,,,
1760693367.059493,2025-10-17 11:29:27,175.055343,-62.3651581,-65.577104,-62.1215541,-62.3651581,-65.577104,-62.1215541,,,,,,
1760693367.068997,2025-10-17 11:29:27,175.064848,-62.3481384,-65.577104,-62.1215541,-62.3481384,-65.577104,-62.1215541,,,,,,
1760693367.078506,2025-10-17 11:29:27,175.074357,-62.3481384,-65.577104,-62.1436312,-62.3481384,-65.577104,-62.1436312,,,,,,
1760693367.099507,2025-10-17 11:29:27,175.095357,-62.3481384,-66.6351144,-62.1436312,-62.3481384,-66.6351144,-62.1436312,,,,,,
1760693367.110506,2025-10-17 11:29:27,175.106357,-62.3343101,-66.6351144,-62.1436312,-62.3343101,-66.6351144,-62.1436312,,,,,,
1760693367.139509,2025-10-17 11:29:27,175.135360,-62.3343101,-66.6351144,-62.1881365,-62.3343101,-66.6351144,-62.1881365,,,,,,
1760693367.153509,2025-10-17 11:29:27,175.149359,-62.3343101,-67.6527034,-62.1881365,-62.3343101,-67.6527034,-62.1881365,,,,,,
1760693367.178528,2025-10-17 11:29:27,175.174378,-62.3191492,-67.6527034,-62.1881365,-62.3191492,-67.6527034,-62.1881365,,,,,,
1760693367.181529,2025-10-17 11:29:27,175.177380,-62.3191492,-67.6527034,-62.2311683,-62.3191492,-67.6527034,-62.2311683,,,,,,
1760693367.199528,2025-10-17 11:29:27,175.195378,-62.3191492,-67.0420009,-62.2311683,-62.3191492,-67.0420009,-62.2311683,,,,,,
1760693367.229528,2025-10-17 11:29:27,175.225378,-62.2893087,-67.0420009,-62.2311683,-62.2893087,-67.0420009,-62.2311683,,,,,,
1760693367.235530,2025-10-17 11:29:27,175.231380,-62.2893087,-67.0420009,-62.199529,-62.2893087,-67.0420009,-62.199529,,,,,,
1760693367.249531,2025-10-17 11:29:27,175.245381,-62.2893087,-66.6513875,-62.199529,-62.2893087,-66.6513875,-62.199529,,,,,,
1760693367.280060,2025-10-17 11:29:27,175.275910,-62.2791777,-66.6513875,-62.199529,-62.2791777,-66.6513875,-62.199529,,,,,,
1760693367.286059,2025-10-17 11:29:27,175.281909,-62.2791777,-66.6513875,-62.1247431,-62.2791777,-66.6513875,-62.1247431,,,,,,
1760693367.312059,2025-10-17 11:29:27,175.307909,-62.2791777,-66.5309723,-62.1247431,-62.2791777,-66.5309723,-62.1247431,,,,,,
1760693367.324060,2025-10-17 11:29:27,175.319911,-62.2885526,-66.5309723,-62.1247431,-62.2885526,-66.5309723,-62.1247431,,,,,,
1760693367.328060,2025-10-17 11:29:27,175.323911,-62.2885526,-66.5309723,-62.1764116,-62.2885526,-66.5309723,-62.1764116,,,,,,
1760693367.372064,2025-10-17 11:29:27,175.367915,-62.2885526,-67.2988844,-62.1764116,-62.2885526,-67.2988844,-62.1764116,,,,,,
1760693367.378578,2025-10-17 11:29:27,175.374429,-62.3200866,-67.2988844,-62.1764116,-62.3200866,-67.2988844,-62.1764116,,,,,,
