time_epoch_s,time_local,t_elapsed_s,meas1_raw_dBm,meas2_raw_dBm,meas3_raw_dBm,meas1_corr_dBm,meas2_corr_dBm,meas3_corr_dBm,sim_W,sim_dBm
1760684142.725823,2025-10-17 08:55:42,17.260513,-62.2686359,-76.2208273,-62.3990602,-62.2686359,-76.2208273,-62.3990602,0.0038780636653444967,5.8861493452114075
1760684142.730822,2025-10-17 08:55:42,17.265513,-62.2686359,-64.3964672,-62.3990602,-62.2686359,-64.3964672,-62.3990602,0.0038622426968979774,5.868395606427175
1760684142.765824,2025-10-17 08:55:42,17.300514,-62.2649355,-64.3964672,-62.3990602,-62.2649355,-64.3964672,-62.3990602,0.0037526121787548774,5.743336836963977
1760684142.770824,2025-10-17 08:55:42,17.305515,-62.2649355,-64.3964672,-62.3765686,-62.2649355,-64.3964672,-62.3765686,0.0037373000856172063,5.725579708213484
1760684142.780330,2025-10-17 08:55:42,17.315020,-62.2649355,-69.3486628,-62.3765686,-62.2649355,-69.3486628,-62.3765686,0.0037083384095919934,5.691793594293827
1760684142.816336,2025-10-17 08:55:42,17.351027,-62.2859354,-69.3486628,-62.3765686,-62.2859354,-69.3486628,-62.3765686,0.0036000759516277236,5.563116632741924
1760684142.832847,2025-10-17 08:55:42,17.367537,-62.2859354,-67.5304646,-62.3690952,-62.2859354,-67.5304646,-62.3690952,0.0035516897189724643,5.504350181358273
1760684142.864848,2025-10-17 08:55:42,17.399538,-62.2866367,-67.5304646,-62.3690952,-62.2866367,-67.5304646,-62.3690952,0.0034594591827675995,5.390082108454607
1760684142.867847,2025-10-17 08:55:42,17.402538,-62.2866367,-67.5304646,-62.3891001,-62.2866367,-67.5304646,-62.3891001,0.003450987784649543,5.379434220359993
1760684142.880847,2025-10-17 08:55:42,17.415538,-62.2866367,-77.7850973,-62.3891001,-62.2866367,-77.7850973,-62.3891001,0.003414441098680233,5.33319625258029
1760684142.914361,2025-10-17 08:55:42,17.449051,-62.2941839,-77.7850973,-62.3891001,-62.2941839,-77.7850973,-62.3891001,0.0033216133512241476,5.213490774824297
1760684142.917358,2025-10-17 08:55:42,17.452049,-62.2941839,-77.7850973,-62.3671775,-62.2941839,-77.7850973,-62.3671775,0.0033134853196148087,5.202850507911862
1760684142.930866,2025-10-17 08:55:42,17.465557,-62.2941839,-69.275405,-62.3671775,-62.2941839,-69.275405,-62.3671775,0.003277026523039988,5.154799564154228
1760684142.963868,2025-10-17 08:55:42,17.498558,-62.3122497,-69.275405,-62.3671775,-62.3122497,-69.275405,-62.3671775,0.0031892855716953252,5.036934081293715
1760684142.967865,2025-10-17 08:55:42,17.502555,-62.3122497,-69.275405,-62.3988353,-62.3122497,-69.275405,-62.3988353,0.00317888268454746,5.022745007383641
1760684142.987868,2025-10-17 08:55:42,17.522558,-62.3122497,-68.1111947,-62.3988353,-62.3122497,-68.1111947,-62.3988353,0.0031271557185620453,4.951495077310746
1760684143.008381,2025-10-17 08:55:43,17.543071,-62.3113725,-68.1111947,-62.3988353,-62.3113725,-68.1111947,-62.3988353,0.003074978596634996,4.87842097218536
1760684143.017379,2025-10-17 08:55:43,17.552069,-62.3113725,-68.1111947,-62.4189214,-62.3113725,-68.1111947,-62.4189214,0.003052418987452926,4.846441464026547
1760684143.048891,2025-10-17 08:55:43,17.583581,-62.3113725,-68.2636904,-62.4189214,-62.3113725,-68.2636904,-62.4189214,0.0029743581057973174,4.733932553792815
1760684143.059889,2025-10-17 08:55:43,17.594580,-62.315841,-68.2636904,-62.4189214,-62.315841,-68.2636904,-62.4189214,0.002947696743182159,4.6948280159641165
1760684143.067890,2025-10-17 08:55:43,17.602581,-62.315841,-68.2636904,-62.3994115,-62.315841,-68.2636904,-62.3994115,0.002928464406376636,4.6663994982269195
1760684143.096393,2025-10-17 08:55:43,17.631083,-62.315841,-69.5968483,-62.3994115,-62.315841,-69.5968483,-62.3994115,0.0028606818891174406,4.564695664798279
1760684143.101400,2025-10-17 08:55:43,17.636090,-62.318216,-69.5968483,-62.3994115,-62.318216,-69.5968483,-62.3994115,0.002848994757751529,4.546916501234087
1760684143.128914,2025-10-17 08:55:43,17.663604,-62.318216,-69.5968483,-62.3965507,-62.318216,-69.5968483,-62.3965507,0.0027853267356135595,4.448761478583485
1760684143.144911,2025-10-17 08:55:43,17.679601,-62.318216,-70.0143967,-62.3965507,-62.318216,-70.0143967,-62.3965507,0.0027490510948615285,4.391828118733692
1760684143.150909,2025-10-17 08:55:43,17.685600,-62.3161198,-70.0143967,-62.3965507,-62.3161198,-70.0143967,-62.3965507,0.0027355984643368195,4.370523512642993
1760684143.186911,2025-10-17 08:55:43,17.721602,-62.3161198,-70.0143967,-62.3795877,-62.3161198,-70.0143967,-62.3795877,0.00265574394636482,4.241862001984412
1760684143.194912,2025-10-17 08:55:43,17.729602,-62.3161198,-69.5556884,-62.3795877,-62.3161198,-69.5556884,-62.3795877,9.61359245683155,39.82885707401455
1760684143.200911,2025-10-17 08:55:43,17.735601,-62.314722,-69.5556884,-62.3795877,-62.314722,-69.5556884,-62.3795877,9.566545953510717,39.80755162008587
1760684143.235931,2025-10-17 08:55:43,17.770621,-62.314722,-69.5556884,-62.3902916,-62.314722,-69.5556884,-62.3902916,9.294852591696502,39.68242506628581
1760684143.241932,2025-10-17 08:55:43,17.776622,-62.314722,-69.5831737,-62.3902916,-62.314722,-69.5831737,-62.3902916,9.249346058642685,39.661110286133635
1760684143.250930,2025-10-17 08:55:43,17.785620,-62.2949427,-69.5831737,-62.3902916,-62.2949427,-69.5831737,-62.3902916,9.181491734195989,39.629132475735815
1760684143.282933,2025-10-17 08:55:43,17.817623,-62.2949427,-69.5831737,-62.3998611,-62.2949427,-69.5831737,-62.3998611,8.94305020895388,39.51485669018021
1760684143.285933,2025-10-17 08:55:43,17.820623,-62.2949427,-66.9219254,-62.3998611,-62.2949427,-66.9219254,-62.3998611,8.9211525315752,39.50420964888394
1760684143.300931,2025-10-17 08:55:43,17.835621,-62.3029047,-66.9219254,-62.3998611,-62.3029047,-66.9219254,-62.3998611,8.812196542555197,39.45084174860402
1760684143.331951,2025-10-17 08:55:43,17.866642,-62.3029047,-66.9219254,-62.4133087,-62.3029047,-66.9219254,-62.4133087,8.590326652274614,39.3400967845093
1760684143.333949,2025-10-17 08:55:43,17.868639,-62.3029047,-66.2690885,-62.4133087,-62.3029047,-66.2690885,-62.4133087,8.576316715680612,39.333008107503545
1760684143.350947,2025-10-17 08:55:43,17.885637,-62.2918725,-66.2690885,-62.4133087,-62.2918725,-66.2690885,-62.4133087,8.457654319292056,39.272499307172524
1760684143.382949,2025-10-17 08:55:43,17.917639,-62.2918725,-66.2690885,-62.4031683,-62.2918725,-66.2690885,-62.4031683,8.238017210807302,39.15822694946307
1760684143.385951,2025-10-17 08:55:43,17.920641,-62.2918725,-66.7616316,-62.4031683,-62.2918725,-66.7616316,-62.4031683,8.217831434499452,39.14757228697873
1760684143.400948,2025-10-17 08:55:43,17.935638,-62.2844074,-66.7616316,-62.4031683,-62.2844074,-66.7616316,-62.4031683,8.117474803428394,39.09420949253814
1760684143.430973,2025-10-17 08:55:43,17.965663,-62.2844074,-66.7616316,-62.3808415,-62.2844074,-66.7616316,-62.3808415,7.919615573118555,38.9870410096761
1760684143.433971,2025-10-17 08:55:43,17.968662,-62.2844074,-66.0921819,-62.3808415,-62.2844074,-66.0921819,-62.3808415,7.900230007900154,38.97639735557239
1760684143.461973,2025-10-17 08:55:43,17.996664,-62.2830965,-66.0921819,-62.3808415,-62.2830965,-66.0921819,-62.3808415,7.720564139934038,38.876490352980426
1760684143.476972,2025-10-17 08:55:43,18.011662,-62.2830965,-66.0921819,-62.3712841,-62.2830965,-66.0921819,-62.3712841,7.626271199791883,38.8231224527005
1760684143.479972,2025-10-17 08:55:43,18.014662,-62.2830965,-66.1355512,-62.3712841,-62.2830965,-66.1355512,-62.3712841,7.607594780253664,38.812473717807464
1760684143.518978,2025-10-17 08:55:43,18.053668,-62.3046661,-66.1355512,-62.3712841,-62.3046661,-66.1355512,-62.3712841,7.3671425138041045,38.67299071152573
1760684143.526504,2025-10-17 08:55:43,18.061194,-62.3046661,-66.1355512,-62.3679534,-62.3046661,-66.1355512,-62.3679534,7.321924238489641,38.64625230831211
1760684143.530502,2025-10-17 08:55:43,18.065193,-62.3046661,-66.4055469,-62.3679534,-62.3046661,-66.4055469,-62.3679534,7.298028600612845,38.632055610105425
1760684143.567505,2025-10-17 08:55:43,18.102196,-62.3140937,-66.4055469,-62.3679534,-62.3140937,-66.4055469,-62.3679534,7.07911530712937,38.49978986328309
1760684143.572503,2025-10-17 08:55:43,18.107194,-62.3140937,-66.4055469,-62.3747579,-62.3140937,-66.4055469,-62.3747579,7.050244942552816,38.48204205693689
1760684143.580503,2025-10-17 08:55:43,18.115194,-62.3140937,-67.1209544,-62.3747579,-62.3140937,-67.1209544,-62.3747579,7.004250879606129,38.45361693333345
1760684143.615508,2025-10-17 08:55:43,18.150198,-62.3059271,-67.1209544,-62.3747579,-62.3059271,-67.1209544,-62.3747579,6.8054163626378505,38.328547009522076
1760684143.617509,2025-10-17 08:55:43,18.152200,-62.3059271,-67.1209544,-62.3545298,-62.3059271,-67.1209544,-62.3545298,6.794294918695685,38.32144394282949
1760684143.642526,2025-10-17 08:55:43,18.177216,-62.3059271,-69.6666804,-62.3545298,-62.3059271,-69.6666804,-62.3545298,6.656170424324379,38.23224433083767
1760684143.657526,2025-10-17 08:55:43,18.192217,-62.300171,-69.6666804,-62.3545298,-62.300171,-69.6666804,-62.3545298,6.574864274600603,38.17886792081885
1760684143.667524,2025-10-17 08:55:43,18.202214,-62.300171,-69.6666804,-62.3640415,-62.300171,-69.6666804,-62.3640415,6.521283601161286,38.14333087454999
1760684143.699526,2025-10-17 08:55:43,18.234217,-62.300171,-67.0387355,-62.3640415,-62.300171,-67.0387355,-62.3640415,6.351929661995246,38.02905680291762
1760684143.707531,2025-10-17 08:55:43,18.242221,-62.3099354,-67.0387355,-62.3640415,-62.3099354,-67.0387355,-62.3640415,6.31046780993321,38.00061555716678
1760684143.717529,2025-10-17 08:55:43,18.252219,-62.3099354,-67.0387355,-62.3512071,-62.3099354,-67.0387355,-62.3512071,6.259038116194718,37.96507596321251
1760684143.730540,2025-10-17 08:55:43,18.265230,-62.3099354,-63.8019318,-62.3512071,-62.3099354,-63.8019318,-62.3512071,6.192697815062407,37.918798882684364
1760684143.764546,2025-10-17 08:55:43,18.299236,-62.2936154,-63.8019318,-62.3512071,-62.2936154,-63.8019318,-62.3512071,6.021879732724019,37.79732077656999
1760684143.767543,2025-10-17 08:55:43,18.302233,-62.2936154,-63.8019318,-62.3626098,-62.2936154,-63.8019318,-62.3626098,6.0071452850092815,37.78668135645511
1760684143.789546,2025-10-17 08:55:43,18.324236,-62.2936154,-65.7924912,-62.3626098,-62.2936154,-65.7924912,-62.3626098,5.899670423209109,37.7082775106934
1760684143.808551,2025-10-17 08:55:43,18.343241,-62.3093669,-65.7924912,-62.3626098,-62.3093669,-65.7924912,-62.3626098,5.808440582697921,37.640595511110234
1760684143.817548,2025-10-17 08:55:43,18.352239,-62.3093669,-65.7924912,-62.3798804,-62.3093669,-65.7924912,-62.3798804,5.76583141213623,37.60861939847309
1760684143.846565,2025-10-17 08:55:43,18.381256,-62.3093669,-66.3643435,-62.3798804,-62.3093669,-66.3643435,-62.3798804,5.629981368179501,37.50506957602639
1760684143.851565,2025-10-17 08:55:43,18.386256,-62.316189,-66.3643435,-62.3798804,-62.316189,-66.3643435,-62.3798804,5.607012173110528,37.48731498975076
1760684143.867563,2025-10-17 08:55:43,18.402254,-62.316189,-66.3643435,-62.3605444,-62.316189,-66.3643435,-62.3605444,5.533983022624203,37.4303782246089
1760684143.896564,2025-10-17 08:55:43,18.431255,-62.316189,-69.2902243,-62.3605444,-62.316189,-69.2902243,-62.3605444,5.403668026360628,37.326886603447576
1760684143.901567,2025-10-17 08:55:43,18.436257,-62.3253875,-69.2902243,-62.3605444,-62.3253875,-69.2902243,-62.3605444,5.3816116425392915,37.3091235422527
1760684143.925077,2025-10-17 08:55:43,18.459767,-62.3253875,-69.2902243,-62.3730283,-62.3253875,-69.2902243,-62.3730283,5.278762135864817,37.22532092876358
1760684143.944590,2025-10-17 08:55:43,18.479280,-62.3253875,-67.4924859,-62.3730283,-62.3253875,-67.4924859,-62.3730283,5.194960292392504,37.155822323819876
1760684143.950589,2025-10-17 08:55:43,18.485279,-62.3284169,-67.4924859,-62.3730283,-62.3284169,-67.4924859,-62.3730283,5.169537463440155,37.134516869891186
1760684143.984589,2025-10-17 08:55:43,18.519279,-62.3284169,-67.4924859,-62.3492734,-62.3284169,-67.4924859,-62.3492734,5.026965848508051,37.01305934789467
1760684143.993589,2025-10-17 08:55:43,18.528280,-62.3284169,-67.482844,-62.3492734,-62.3284169,-67.482844,-62.3492734,4.990078639027404,36.981073897569686
1760684144.000589,2025-10-17 08:55:44,18.535280,-62.3372141,-67.482844,-62.3492734,-62.3372141,-67.482844,-62.3492734,4.961587781274338,36.956206793730026
1760684144.033102,2025-10-17 08:55:44,18.567792,-62.3372141,-67.482844,-62.3385912,-62.3372141,-67.482844,-62.3385912,4.83069868048556,36.84009948791916
1760684144.041103,2025-10-17 08:55:44,18.575794,-62.3372141,-67.3514449,-62.3385912,-62.3372141,-67.3514449,-62.3385912,4.7991787650802955,36.81166927311451
1760684144.050608,2025-10-17 08:55:44,18.585298,-62.3369045,-67.3514449,-62.3385912,-62.3369045,-67.3514449,-62.3385912,4.761991935024013,36.777886555422896
1760684144.082610,2025-10-17 08:55:44,18.617300,-62.3369045,-67.3514449,-62.339243,-62.3369045,-67.3514449,-62.339243,4.638329437354622,36.66361591163601
1760684144.084611,2025-10-17 08:55:44,18.619301,-62.3369045,-70.0396827,-62.339243,-62.3369045,-70.0396827,-62.339243,4.630751262315897,36.65651453784899
1760684144.111614,2025-10-17 08:55:44,18.646304,-62.3200285,-70.0396827,-62.339243,-62.3200285,-70.0396827,-62.339243,4.529177321686216,36.56019324066115
1760684144.127124,2025-10-17 08:55:44,18.661814,-62.3200285,-70.0396827,-62.3279479,-62.3200285,-70.0396827,-62.3279479,4.471979569829839,36.50499810815211
1760684144.130123,2025-10-17 08:55:44,18.664813,-62.3200285,-70.5386497,-62.3279479,-62.3200285,-70.5386497,-62.3279479,4.4610304881734475,36.49435191365411
1760684144.168634,2025-10-17 08:55:44,18.703325,-62.3199382,-70.5386497,-62.3279479,-62.3199382,-70.5386497,-62.3279479,4.321804554679225,36.35665122856435
1760684144.177634,2025-10-17 08:55:44,18.712325,-62.3199382,-70.5386497,-62.347437,-62.3199382,-70.5386497,-62.347437,4.290092563911317,36.32466662712049
1760684144.180633,2025-10-17 08:55:44,18.715323,-62.3199382,-66.0498126,-62.347437,-62.3199382,-66.0498126,-62.347437,4.279590478689214,36.31402212621876
1760684144.200633,2025-10-17 08:55:44,18.735323,-62.3313239,-66.0498126,-62.347437,-62.3313239,-66.0498126,-62.347437,4.209963476743259,36.24278328159263
1760684144.232152,2025-10-17 08:55:44,18.766843,-62.3313239,-66.0498126,-62.3608441,-62.3313239,-66.0498126,-62.3608441,4.102273482725572,36.130246097328566
1760684144.235152,2025-10-17 08:55:44,18.769842,-62.3313239,-72.1572467,-62.3608441,-62.3313239,-72.1572467,-62.3608441,4.092229580100828,36.11959990283056
1760684144.259153,2025-10-17 08:55:44,18.793843,-62.3253409,-72.1572467,-62.3608441,-62.3253409,-72.1572467,-62.3608441,4.012396848969689,36.03403880677951
1760684144.278663,2025-10-17 08:55:44,18.813353,-62.3253409,-72.1572467,-62.3597752,-62.3253409,-72.1572467,-62.3597752,3.948710540403319,35.964552990155866
1760684144.280661,2025-10-17 08:55:44,18.815351,-62.3253409,-70.5187507,-62.3597752,-62.3253409,-70.5187507,-62.3597752,3.9422675274244807,35.95746092734359
1760684144.317671,2025-10-17 08:55:44,18.852361,-62.3030116,-70.5187507,-62.3597752,-62.3030116,-70.5187507,-62.3597752,3.8239932198881164,35.825171135811054
1760684144.329182,2025-10-17 08:55:44,18.863873,-62.3030116,-70.5187507,-62.3831138,-62.3030116,-70.5187507,-62.3831138,3.7881222099857927,35.78423981489186
1760684144.330181,2025-10-17 08:55:44,18.864871,-62.3030116,-69.4141468,-62.3831138,-62.3030116,-69.4141468,-62.3831138,3.785032561466592,35.78069619953512
1760684144.366688,2025-10-17 08:55:44,18.901378,-62.303799,-69.4141468,-62.3831138,-62.303799,-69.4141468,-62.3831138,3.673006782998867,35.65021730364422
1760684144.374694,2025-10-17 08:55:44,18.909384,-62.303799,-69.4141468,-62.3849224,-62.303799,-69.4141468,-62.3849224,3.6490257408363487,35.62176926961183
1760684144.380692,2025-10-17 08:55:44,18.915383,-62.303799,-68.8384384,-62.3849224,-62.303799,-68.8384384,-62.3849224,3.6311690356050947,35.60046466352115
1760684144.414699,2025-10-17 08:55:44,18.949389,-62.3009032,-68.8384384,-62.3849224,-62.3009032,-68.8384384,-62.3849224,3.531006233141552,35.47898484206142
1760684144.417698,2025-10-17 08:55:44,18.952389,-62.3009032,-68.8384384,-62.382026,-62.3009032,-68.8384384,-62.382026,3.5223616935987923,35.468339494361594
1760684144.430207,2025-10-17 08:55:44,18.964898,-62.3009032,-67.2403376,-62.382026,-62.3009032,-67.2403376,-62.382026,3.486462807644587,35.423850366653085
1760684144.465209,2025-10-17 08:55:44,18.999900,-62.288688,-67.2403376,-62.382026,-62.288688,-67.2403376,-62.382026,3.3874968677418713,35.29878902311082
1760684144.467208,2025-10-17 08:55:44,19.001898,-62.288688,-67.2403376,-62.3819169,-62.288688,-67.2403376,-62.3819169,3.3819702323381016,35.2916978067503
1760684144.494717,2025-10-17 08:55:44,19.029408,-62.288688,-66.3623855,-62.3819169,-62.288688,-66.3623855,-62.3819169,3.3064038929924777,35.19355903616549
1760684144.505721,2025-10-17 08:55:44,19.040412,-62.3009444,-66.3623855,-62.3819169,-62.3009444,-66.3623855,-62.3819169,3.2767514162158586,35.154434958039005
1760684144.517721,2025-10-17 08:55:44,19.052411,-62.3009444,-66.3623855,-62.3872403,-62.3009444,-66.3623855,-62.3872403,3.244713205191419,35.11176316265147
1760684144.549230,2025-10-17 08:55:44,19.083921,-62.3009444,-66.8374921,-62.3872403,-62.3009444,-66.8374921,-62.3872403,3.1617403109426134,34.99926196350095
1760684144.557231,2025-10-17 08:55:44,19.091921,-62.2970343,-66.8374921,-62.3872403,-62.2970343,-66.8374921,-62.3872403,3.141112667821115,34.970835142830765
1760684144.567229,2025-10-17 08:55:44,19.101919,-62.2970343,-66.8374921,-62.3990435,-62.2970343,-66.8374921,-62.3990435,3.115512298435698,34.93529469964787
1760684144.595740,2025-10-17 08:55:44,19.130430,-62.2970343,-67.4832812,-62.3990435,-62.2970343,-67.4832812,-62.3990435,3.043380563913281,34.83356262733941
1760684144.601742,2025-10-17 08:55:44,19.136433,-62.2783115,-67.4832812,-62.3990435,-62.2783115,-67.4832812,-62.3990435,3.0284775653270923,34.812243607991434
1760684144.631252,2025-10-17 08:55:44,19.165942,-62.2783115,-67.4832812,-62.4063402,-62.2783115,-67.4832812,-62.4063402,2.9559201768556833,34.7069270197611
1760684144.642252,2025-10-17 08:55:44,19.176943,-62.2783115,-66.44701,-62.4063402,-62.2783115,-66.44701,-62.4063402,2.9294189294330457,34.66781483573418
1760684144.650250,2025-10-17 08:55:44,19.184940,-62.2865479,-66.44701,-62.4063402,-62.2865479,-66.44701,-62.4063402,2.9103143761083206,34.63939904599187
1760684144.684759,2025-10-17 08:55:44,19.219449,-62.2865479,-66.44701,-62.4144301,-62.2865479,-66.44701,-62.4144301,2.8288577294423085,34.5161110621562
1760684144.692765,2025-10-17 08:55:44,19.227455,-62.2865479,-66.4844721,-62.4144301,-62.2865479,-66.4844721,-62.4144301,2.810388681156116,34.48766387665929
1760684144.700762,2025-10-17 08:55:44,19.235453,-62.2852942,-66.4844721,-62.4144301,-62.2852942,-66.4844721,-62.4144301,2.7920603977266287,34.459248086916986
1760684144.717767,2025-10-17 08:55:44,19.252457,-62.2852942,-66.4844721,-62.4078102,-62.2852942,-66.4844721,-62.4078102,2.753414715409978,34.39871629137457
1760684144.746274,2025-10-17 08:55:44,19.280965,-62.2852942,-67.4824221,-62.4078102,-62.2852942,-67.4824221,-62.4078102,2.6896733156893333,34.29699534348426
1760684144.751276,2025-10-17 08:55:44,19.285966,-62.2659814,-67.4824221,-62.4078102,-62.2659814,-67.4824221,-62.4078102,2.6786963288001835,34.27923482476603
1760684144.778275,2025-10-17 08:55:44,19.312966,-62.2659814,-67.4824221,-62.4081006,-62.2659814,-67.4824221,-62.4081006,2.619947782197016,34.18292635545056
1760684144.793786,2025-10-17 08:55:44,19.328476,-62.2659814,-67.7533194,-62.4081006,-62.2659814,-67.7533194,-62.4081006,2.5868606653301582,34.12773037178897
1760684144.800783,2025-10-17 08:55:44,19.335474,-62.2923581,-67.7533194,-62.4081006,-62.2923581,-67.7533194,-62.4081006,2.5720960057577935,34.10287174980289
1760684144.832299,2025-10-17 08:55:44,19.366990,-62.2923581,-67.7533194,-62.3916428,-62.2923581,-67.7533194,-62.3916428,2.506308750382785,33.99034570380418
1760684144.835299,2025-10-17 08:55:44,19.369989,-62.2923581,-65.5284391,-62.3916428,-62.2923581,-65.5284391,-62.3916428,2.500172854927349,33.97970035610436
1760684144.851298,2025-10-17 08:55:44,19.385988,-62.2882285,-65.5284391,-62.3916428,-62.2882285,-65.5284391,-62.3916428,2.4676056909443993,33.9227576316981
1760684144.882299,2025-10-17 08:55:44,19.416989,-62.2882285,-65.5284391,-62.3931712,-62.2882285,-65.5284391,-62.3931712,2.4055167018736365,33.812083766226515
1760684144.885299,2025-10-17 08:55:44,19.419990,-62.2882285,-68.0486155,-62.3931712,-62.2882285,-68.0486155,-62.3931712,2.3996252240895224,33.80143418453496
1760684144.900805,2025-10-17 08:55:44,19.435495,-62.2976456,-68.0486155,-62.3931712,-62.2976456,-68.0486155,-62.3931712,2.369330295074534,33.746256075059435
1760684144.932319,2025-10-17 08:55:44,19.467010,-62.2976456,-68.0486155,-62.3778328,-62.2976456,-68.0486155,-62.3778328,2.3087319707050793,33.63373516979377
1760684144.935319,2025-10-17 08:55:44,19.470009,-62.2976456,-67.8827546,-62.3778328,-62.2976456,-67.8827546,-62.3778328,2.303078880689133,33.62308812849751
1760684144.967319,2025-10-17 08:55:44,19.502010,-62.2980197,-67.8827546,-62.3778328,-62.2980197,-67.8827546,-62.3778328,2.243273689231875,33.50882262647631
1760684144.976319,2025-10-17 08:55:44,19.511009,-62.2980197,-67.8827546,-62.385561,-62.2980197,-67.8827546,-62.385561,2.2268137145790456,33.47683887391349
1760684144.980318,2025-10-17 08:55:44,19.515009,-62.2980197,-68.2207322,-62.385561,-62.2980197,-68.2207322,-62.385561,2.219545045513258,33.46263963427313
1760684145.017830,2025-10-17 08:55:45,19.552520,-62.3114454,-68.2207322,-62.385561,-62.3114454,-68.2207322,-62.385561,2.152059558974693,33.3285428640705
1760684145.026341,2025-10-17 08:55:45,19.561032,-62.3114454,-68.2207322,-62.3766684,-62.3114454,-68.2207322,-62.3766684,2.137123696015595,33.29829659713117
1760684145.030340,2025-10-17 08:55:45,19.565031,-62.3114454,-67.7309834,-62.3766684,-62.3114454,-67.7309834,-62.3766684,2.130148620254271,33.284099051780004
1760684145.067341,2025-10-17 08:55:45,19.602031,-62.3083837,-67.7309834,-62.3766684,-62.3083837,-67.7309834,-62.3766684,2.0662567013879727,33.15184275107561
1760684145.072343,2025-10-17 08:55:45,19.607033,-62.3083837,-67.7309834,-62.3779045,-62.3083837,-67.7309834,-62.3779045,2.0578231742514164,33.13408053737303
1760684145.080341,2025-10-17 08:55:45,19.615031,-62.3083837,-68.7147344,-62.3779045,-62.3083837,-68.7147344,-62.3779045,2.0444016378015704,33.10566220203322
1760684145.113853,2025-10-17 08:55:45,19.648544,-62.2942981,-68.7147344,-62.3779045,-62.2942981,-68.7147344,-62.3779045,1.9888220653185342,32.98595929676955
1760684145.117852,2025-10-17 08:55:45,19.652543,-62.2942981,-68.7147344,-62.3929872,-62.2942981,-68.7147344,-62.3929872,1.982330624984151,32.97176090427383
1760684145.142366,2025-10-17 08:55:45,19.677056,-62.2942981,-74.5636048,-62.3929872,-62.2942981,-74.5636048,-62.3929872,1.9428375720665276,32.884364935982944
1760684145.158363,2025-10-17 08:55:45,19.693053,-62.2949426,-74.5636048,-62.3929872,-62.2949426,-74.5636048,-62.3929872,1.9175339967765455,32.8274307248103
1760684145.167361,2025-10-17 08:55:45,19.702051,-62.2949426,-74.5636048,-62.3972547,-62.2949426,-74.5636048,-62.3972547,1.90346710687303,32.795453763292855
1760684145.180361,2025-10-17 08:55:45,19.715051,-62.2949426,-70.6326957,-62.3972547,-62.2949426,-70.6326957,-62.3972547,1.8833082526997535,32.74921409496257
1760684145.213384,2025-10-17 08:55:45,19.748074,-62.2931822,-70.6326957,-62.3972547,-62.2931822,-70.6326957,-62.3972547,1.8328509346731028,32.6312714533242
1760684145.217894,2025-10-17 08:55:45,19.752584,-62.2931822,-70.6326957,-62.3913807,-62.2931822,-70.6326957,-62.3913807,1.8261053496270139,32.61525828752441
1760684145.230402,2025-10-17 08:55:45,19.765092,-62.2931822,-68.2105553,-62.3913807,-62.2931822,-68.2105553,-62.3913807,1.807496337833581,32.57077426043869
1760684145.264405,2025-10-17 08:55:45,19.799095,-62.2960107,-68.2105553,-62.3913807,-62.2960107,-68.2105553,-62.3913807,1.7576435961338392,32.44930816173233
1760684145.267402,2025-10-17 08:55:45,19.802093,-62.2960107,-68.2105553,-62.3895578,-62.2960107,-68.2105553,-62.3895578,1.753342619109489,32.43866789481985
