time_s,P_ref_W
15.621,0.11566014222304104
15.622,0.11566296077418813
15.623000000000001,0.11566577832384475
15.624,0.11566859487235365
15.625,0.11567141042005763
15.626,0.11567422496729922
15.627,0.11567703851442095
15.628,0.1156798510617652
15.629,0.11568266260967427
15.63,0.11568547315849034
15.631,0.11568828270855551
15.632,0.11569109126021171
15.633000000000001,0.11569389881380077
15.634,0.11569670536966448
15.635,0.11569951092814447
15.636000000000001,0.11570231548958229
15.637,0.11570511905431938
15.638,0.11570792162269702
15.639000000000001,0.11571072319505646
15.64,0.11571352377173877
15.641,0.115716323353085
15.642,0.11571912193943598
15.643,0.11572191953113257
15.644,0.11572471612851537
15.645,0.11572751173192505
15.646,0.11573030634170198
15.647,0.11573309995818654
15.648,0.11573589258171903
15.649000000000001,0.11573868421263957
15.65,0.11574147485128818
15.651,0.11574426449800479
15.652000000000001,0.11574705315312926
15.653,0.11574984081700128
15.654,0.11575262748996047
15.655000000000001,0.11575541317234633
15.656,0.11575819786449823
15.657,0.11576098156675552
15.658,0.11576376427945735
15.659,0.11576654600294278
15.66,0.11576932673755085
15.661,0.11577210648362034
15.662,0.1157748852414901
15.663,0.1157776630114987
15.664,0.11578043979398468
15.665000000000001,0.11578321558928654
15.666,0.1157859903977426
15.667,0.11578876421969103
15.668000000000001,0.11579153705547006
15.669,0.1157943089054176
15.67,0.1157970797698716
15.671000000000001,0.11579984964916983
15.672,0.11580261854365004
15.673,0.11580538645364978
15.674,0.11580815337950656
15.675,0.11581091932155772
15.676,0.11581368428014052
15.677,0.1158164482555922
15.678,0.11581921124824977
15.679,0.11582197325845014
15.68,0.11582473428653026
15.681000000000001,0.11582749433282674
15.682,0.11583025339767633
15.683,0.1158330114814155
15.684000000000001,0.11583576858438067
15.685,0.11583852470690817
15.686,0.11584127984933423
15.687000000000001,0.11584403401199492
15.688,0.11584678719522624
15.689,0.1158495393993641
15.69,0.11585229062474428
15.691,0.11585504087170245
15.692,0.11585779014057423
15.693,0.11586053843169504
15.694,0.11586328574540028
15.695,0.11586603208202517
15.696,0.1158687774419049
15.697000000000001,0.11587152182537452
15.698,0.1158742652327689
15.699,0.11587700766442298
15.700000000000001,0.11587974912067142
15.701,0.11588248960184887
15.702,0.11588522910828986
15.703000000000001,0.11588796764032877
15.704,0.11589070519829993
15.705,0.11589344178253758
15.706,0.11589617739337572
15.707,0.11589891203114847
15.708,0.1159016456961896
15.709,0.11590437838883294
15.71,0.11590711010941221
15.711,0.11590984085826095
15.712,0.1159125706357126
15.713000000000001,0.11591529944210054
15.714,0.11591802727775803
15.715,0.11592075414301821
15.716000000000001,0.11592348003821416
15.717,0.11592620496367877
15.718,0.11592892891974493
15.719000000000001,0.11593165190674534
15.72,0.11593437392501263
15.721,0.11593709497487928
15.722,0.1159398150566778
15.723,0.11594253417074042
15.724,0.1159452523173994
15.725,0.11594796949698678
15.726,0.11595068570983463
15.727,0.1159534009562748
15.728,0.11595611523663907
15.729000000000001,0.11595882855125914
15.73,0.11596154090046656
15.731,0.11596425228459285
15.732000000000001,0.11596696270396933
15.733,0.11596967215892733
15.734,0.11597238064979794
15.735000000000001,0.11597508817691221
15.736,0.11597779474060116
15.737,0.11598050034119559
15.738,0.1159832049790262
15.739,0.11598590865442371
15.74,0.1159886113677186
15.741,0.11599131311924132
15.742,0.11599401390932218
15.743,0.11599671373829139
15.744,0.1159994126064791
15.745000000000001,0.11600211051421527
15.746,0.11600480746182981
15.747,0.11600750344965259
15.748000000000001,0.11601019847801322
15.749,0.11601289254724137
15.75,0.11601558565766645
15.751,0.11601827780961789
15.752,0.11602096900342498
15.753,0.11602365923941688
15.754,0.11602634851792264
15.755,0.11602903683927124
15.756,0.11603172420379156
15.757,0.11603441061181236
15.758000000000001,0.11603709606366228
15.759,0.11603978055966985
15.76,0.1160424641001636
15.761000000000001,0.11604514668547179
15.762,0.11604782831592267
15.763,0.11605050899184441
15.764000000000001,0.11605318871356504
15.765,0.11605586748141246
15.766,0.11605854529571452
15.767,0.11606122215679888
15.768,0.11606389806499327
15.769,0.11606657302062509
15.77,0.11606924702402183
15.771,0.11607192007551075
15.772,0.11607459217541907
15.773,0.11607726332407389
15.774000000000001,0.1160799335218022
15.775,0.11608260276893088
15.776,0.11608527106578671
15.777000000000001,0.11608793841269645
15.778,0.11609060480998659
15.779,0.11609327025798363
15.780000000000001,0.11609593475701395
15.781,0.11609859830740385
15.782,0.11610126090947948
15.783,0.11610392256356683
15.784,0.11610658326999199
15.785,0.11610924302908075
15.786,0.11611190184115884
15.787,0.11611455970655193
15.788,0.1161172166255856
15.789,0.11611987259858526
15.790000000000001,0.11612252762587624
15.791,0.11612518170778383
15.792,0.11612783484463311
15.793000000000001,0.11613048703674914
15.794,0.11613313828445684
15.795,0.11613578858808102
15.796000000000001,0.11613843794794644
15.797,0.11614108636437769
15.798,0.11614373383769928
15.799,0.11614638036823569
15.8,0.11614902595631112
15.801,0.11615167060224986
15.802,0.11615431430637599
15.803,0.1161569570690135
15.804,0.1161595988904863
15.805,0.1161622397711182
15.806000000000001,0.11616487971123289
15.807,0.11616751871115394
15.808,0.11617015677120485
15.809000000000001,0.11617279389170898
15.81,0.11617543007298968
15.811,0.11617806531537005
15.812000000000001,0.11618069961917324
15.813,0.11618333298472215
15.814,0.11618596541233972
15.815,0.11618859690234867
15.816,0.11619122745507172
15.817,0.11619385707083137
15.818,0.11619648574995013
15.819,0.11619911349275035
15.82,0.11620174029955427
15.821,0.11620436617068408
15.822000000000001,0.11620699110646178
15.823,0.11620961510720935
15.824,0.11621223817324867
15.825000000000001,0.11621486030490144
15.826,0.11621748150248931
15.827,0.11622010176633384
15.828000000000001,0.11622272109675647
15.829,0.11622533949407848
15.83,0.11622795695862116
15.831,0.11623057349070567
15.832,0.11623318909065297
15.833,0.11623580375878403
15.834,0.11623841749541966
15.835,0.11624103030088061
15.836,0.1162436421754875
15.837,0.1162462531195608
15.838000000000001,0.116248863133421
15.839,0.11625147221738835
15.84,0.11625408037178307
15.841000000000001,0.11625668759692535
15.842,0.11625929389313512
15.843,0.11626189926073233
15.844000000000001,0.11626450370003677
15.845,0.11626710721136814
15.846,0.11626970979504604
15.847,0.11627231145139001
15.848,0.11627491218071945
15.849,0.11627751198335361
15.85,0.11628011085961171
15.851,0.11628270880981285
15.852,0.11628530583427603
15.853,0.11628790193332014
15.854000000000001,0.11629049710726398
15.855,0.11629309135642618
15.856,0.1162956846811254
15.857000000000001,0.11629827708168013
15.858,0.11630086855840868
15.859,0.11630345911162937
15.860000000000001,0.11630604874166041
15.861,0.11630863744881988
15.862,0.11631122523342573
15.863,0.11631381209579583
15.864,0.11631639803624799
15.865,0.11631898305509988
15.866,0.11632156715266907
15.867,0.11632415032927301
15.868,0.11632673258522913
15.869,0.11632931392085462
15.870000000000001,0.11633189433646673
15.871,0.11633447383238249
15.872,0.11633705240891884
15.873000000000001,0.11633963006639271
15.874,0.1163422068051208
15.875,0.11634478262541985
15.876,0.11634735752760636
15.877,0.11634993151199682
15.878,0.11635250457890756
15.879,0.11635507672865489
15.88,0.11635764796155497
15.881,0.1163602182779238
15.882,0.11636278767807741
15.883000000000001,0.1163653561623316
15.884,0.11636792373100216
15.885,0.11637049038440472
15.886000000000001,0.11637305612285488
15.887,0.11637562094666806
15.888,0.1163781848561596
15.889000000000001,0.1163807478516448
15.89,0.11638330993343879
15.891,0.11638587110185661
15.892,0.1163884313572132
15.893,0.11639099069982352
15.894,0.11639354913000215
15.895,0.11639610664806385
15.896,0.11639866325432313
15.897,0.1164012189490945
15.898,0.11640377373269223
15.899000000000001,0.11640632760543063
15.9,0.11640888056762377
15.901,0.11641143261958581
15.902000000000001,0.11641398376163062
15.903,0.11641653399407206
15.904,0.11641908331722386
15.905000000000001,0.11642163173139973
15.906,0.11642417923691317
15.907,0.11642672583407761
15.908,0.11642927152320642
15.909,0.11643181630461288
15.91,0.11643436017861009
15.911,0.11643690314551108
15.912,0.11643944520562888
15.913,0.11644198635927626
15.914,0.11644452660676596
15.915000000000001,0.11644706594841069
15.916,0.11644960438452295
15.917,0.11645214191541518
15.918000000000001,0.11645467854139979
15.919,0.11645721426278893
15.92,0.11645974907989486
15.921000000000001,0.11646228299302953
15.922,0.1164648160025049
15.923,0.11646734810863288
15.924,0.11646987931172517
15.925,0.11647240961209344
15.926,0.1164749390100492
15.927,0.11647746750590394
15.928,0.116479995099969
15.929,0.11648252179255561
15.93,0.11648504758397493
15.931000000000001,0.11648757247453803
15.932,0.11649009646455584
15.933,0.1164926195543392
15.934000000000001,0.11649514174419892
15.935,0.11649766303444556
15.936,0.11650018342538979
15.937000000000001,0.11650270291734195
15.938,0.11650522151061246
15.939,0.11650773920551158
15.94,0.11651025600234939
15.941,0.11651277190143605
15.942,0.11651528690308145
15.943,0.11651780100759547
15.944,0.11652031421528786
15.945,0.11652282652646831
15.946,0.11652533794144633
15.947000000000001,0.11652784846053144
15.948,0.11653035808403293
15.949,0.11653286681226012
15.950000000000001,0.11653537464552216
15.951,0.11653788158412808
15.952,0.1165403876283869
15.953000000000001,0.11654289277860748
15.954,0.11654539703509854
15.955,0.11654790039816883
15.956,0.11655040286812687
15.957,0.11655290444528109
15.958,0.11655540512993993
15.959,0.11655790492241162
15.96,0.1165604038230044
15.961,0.11656290183202626
15.962,0.11656539894978524
15.963000000000001,0.11656789517658919
15.964,0.1165703905127459
15.965,0.11657288495856304
15.966000000000001,0.11657537851434822
15.967,0.11657787118040891
15.968,0.11658036295705247
15.969000000000001,0.1165828538445862
15.97,0.11658534384331733
15.971,0.11658783295355289
15.972,0.1165903211755999
15.973,0.11659280850976526
15.974,0.11659529495635576
15.975,0.11659778051567808
15.976,0.11660026518803882
15.977,0.11660274897374452
15.978,0.11660523187310154
15.979000000000001,0.11660771388641616
15.98,0.11661019501399464
15.981,0.11661267525614305
15.982000000000001,0.11661515461316743
15.983,0.11661763308537366
15.984,0.11662011067306755
15.985000000000001,0.11662258737655481
15.986,0.1166250631961411
15.987,0.11662753813213189
15.988,0.11663001218483264
15.989,0.1166324853545486
15.99,0.11663495764158507
15.991,0.11663742904624716
15.992,0.11663989956883983
15.993,0.11664236920966811
15.994,0.11664483796903674
15.995000000000001,0.11664730584725055
15.996,0.11664977284461406
15.997,0.1166522389614319
15.998000000000001,0.11665470419800844
15.999,0.1166571685546481
16.0,0.11665963203165503
16.001,0.11666209462933348
16.002,0.1166645563479874
16.003,0.11666701718792083
16.004,0.11666947714943755
16.005,0.11667193623284136
16.006,0.11667439443843591
16.007,0.11667685176652474
16.008,0.11667930821741133
16.009,0.11668176379139902
16.01,0.11668421848879115
16.011,0.1166866723098908
16.012,0.11668912525500108
16.013,0.11669157732442498
16.014,0.11669402851846535
16.015,0.116696478837425
16.016000000000002,0.11669892828160659
16.017,0.11670137685131271
16.018,0.11670382454684587
16.019000000000002,0.11670627136850842
16.02,0.11670871731660266
16.021,0.11671116239143087
16.022000000000002,0.11671360659329501
16.023,0.1167160499224972
16.024,0.11671849237933929
16.025,0.11672093396412307
16.026,0.1167233746771503
16.027,0.1167258145187226
16.028,0.11672825348914143
16.029,0.1167306915887082
16.03,0.11673312881772432
16.031,0.11673556517649097
16.032,0.11673800066530926
16.033,0.11674043528448022
16.034,0.11674286903430481
16.035,0.11674530191508388
16.036,0.11674773392711814
16.037,0.11675016507070825
16.038,0.11675259534615473
16.039,0.1167550247537581
16.04,0.11675745329381862
16.041,0.1167598809666366
16.042,0.1167623077725122
16.043,0.11676473371174549
16.044,0.11676715878463641
16.045,0.11676958299148485
16.046,0.11677200633259058
16.047,0.11677442880825328
16.048000000000002,0.1167768504187725
16.049,0.11677927116444776
16.05,0.11678169104557849
16.051000000000002,0.1167841100624639
16.052,0.11678652821540321
16.053,0.11678894550469551
16.054000000000002,0.11679136193063985
16.055,0.11679377749353508
16.056,0.11679619219368001
16.057,0.1167986060313734
16.058,0.11680101900691386
16.059,0.11680343112059985
16.06,0.11680584237272987
16.061,0.1168082527636022
16.062,0.11681066229351507
16.063,0.11681307096276666
16.064,0.11681547877165495
16.065,0.11681788572047794
16.066,0.11682029180953345
16.067,0.11682269703911921
16.068,0.11682510140953291
16.069,0.11682750492107208
16.07,0.1168299075740342
16.071,0.11683230936871666
16.072,0.11683471030541669
16.073,0.1168371103844315
16.074,0.11683950960605814
16.075,0.1168419079705936
16.076,0.11684430547833477
16.077,0.11684670212957847
16.078,0.11684909792462136
16.079,0.11685149286376005
16.080000000000002,0.11685388694729106
16.081,0.11685628017551075
16.082,0.11685867254871549
16.083000000000002,0.11686106406720148
16.084,0.11686345473126485
16.085,0.1168658445412016
16.086000000000002,0.1168682334973077
16.087,0.1168706215998789
16.088,0.11687300884921106
16.089,0.11687539524559976
16.09,0.11687778078934051
16.091,0.11688016548072885
16.092,0.11688254932006006
16.093,0.11688493230762946
16.094,0.1168873144437322
16.095,0.11688969572866333
16.096,0.11689207616271788
16.097,0.11689445574619065
16.098,0.11689683447937649
16.099,0.11689921236257003
16.1,0.11690158939606596
16.101,0.11690396558015868
16.102,0.11690634091514267
16.103,0.11690871540131222
16.104,0.1169110890389615
16.105,0.11691346182838469
16.106,0.11691583376987574
16.107,0.1169182048637287
16.108,0.11692057511023728
16.109,0.11692294450969531
16.11,0.11692531306239635
16.111,0.11692768076863404
16.112000000000002,0.11693004762870177
16.113,0.11693241364289292
16.114,0.11693477881150077
16.115000000000002,0.11693714313481844
16.116,0.11693950661313907
16.117,0.11694186924675559
16.118000000000002,0.11694423103596092
16.119,0.11694659198104784
16.12,0.11694895208230902
16.121,0.1169513113400371
16.122,0.11695366975452456
16.123,0.11695602732606386
16.124,0.11695838405494723
16.125,0.11696073994146697
16.126,0.11696309498591519
16.127,0.11696544918858388
16.128,0.11696780254976505
16.129,0.1169701550697505
16.13,0.11697250674883199
16.131,0.11697485758730115
16.132,0.11697720758544959
16.133,0.11697955674356877
16.134,0.11698190506195001
16.135,0.1169842525408847
16.136,0.11698659918066387
16.137,0.1169889449815787
16.138,0.11699128994392022
16.139,0.1169936340679792
16.14,0.11699597735404663
16.141000000000002,0.11699831980241307
16.142,0.11700066141336922
16.143,0.11700300218720558
16.144000000000002,0.11700534212421254
16.145,0.1170076812246805
16.146,0.1170100194888997
